"deviceWidth","deviceHeight","touchX","touchY"
"320","50","0.3688","0.0800"
"320","240","0.4375","0.0250"
"320","50","0.9111","0.0732"
"320","50","0.4618","0.3513"
"320","50","0.4517","0.0262"
"320","50","0.4917","0.9067"
"320","50","0.4313","0.7600"
"320","50","0.8939","0.0178"
"","","",""
"","","",""
"320","50","0.0906","0.0600"
"","","",""
"320","50","0.2562","0.4000"
"320","50","0.5219","0.1600"
"","","",""
"","","",""
"","","",""
"320","50","0.8688","0.1400"
"320","50","0.3853","0.6879"
"","","",""
"","","",""
"320","50","0.4562","0.4000"
"","","",""
"320","50","0.6365","0.5534"
"320","50","0.6632","0.7035"
"","","",""
"","","",""
"320","50","0.5944","0.5703"
"320","50","0.9109","0.2177"
"320","50","0.8219","0.9600"
"","","",""
"320","50","0.9625","0.2400"
"","","",""
"320","50","0.9313","0.2400"
"320","50","0.5125","0.0000"
"320","50","0.9848","0.4229"
"320","50","0.6687","0.1400"
"","","",""
"320","51","0.9125","0.5882"
"320","50","0.7312","0.2600"
"320","50","0.5531","0.9200"
"320","50","0.7094","0.6200"
"320","50","0.4470","0.2008"
"","","",""
"","","",""
"","","",""
"320","50","0.4977","0.7010"
"320","50","0.5531","0.3400"
"","","",""
"320","50","0.9720","0.2731"
"320","51","0.2781","0.2549"
"320","51","0.6000","0.5490"
"320","50","0.9019","0.1557"
"320","50","0.5632","0.2214"
"320","50","0.7969","0.5200"
"320","50","0.3719","0.3200"
"","","",""
"320","50","0.4056","0.6111"
"320","534","0.1795","0.0250"
"320","50","0.8236","0.0152"
"320","50","0.9459","0.3640"
"320","50","0.8969","0.2800"
"320","50","0.6094","0.8400"
"320","50","0.9330","0.5567"
"320","50","0.8396","0.2667"
"320","50","0.9740","0.0133"
"320","50","0.5656","0.2200"
"320","50","0.8625","0.6600"
"320","50","0.8250","0.7800"
"","","",""
"","","",""
"320","50","0.7469","0.1800"
"","","",""
"320","50","0.5077","0.0525"
"320","50","0.9250","0.6400"
"","","",""
"","","",""
"320","50","0.9207","0.3369"
"","","",""
"320","50","0.9125","0.4000"
"","","",""
"320","50","0.1652","0.2197"
"320","50","0.9906","0.0800"
"320","50","0.8625","0.4800"
"320","50","0.8250","0.9600"
"","","",""
"","","",""
"320","50","0.4727","0.1514"
"","","",""
"320","50","0.0545","0.9800"
"","","",""
"320","50","0.3235","0.3939"
"320","50","0.9594","0.7800"
"320","50","0.1123","0.5980"
"320","50","0.8844","0.6200"
"320","50","0.8812","0.2800"
"320","50","0.9505","0.1950"
"","","",""
"320","50","0.5135","0.1610"
"320","50","0.2418","0.4934"
"320","51","0.6969","0.8824"
"","","",""
"320","50","0.6875","0.0400"
"","","",""
"","","",""
"320","50","0.9417","0.4267"
"","","",""
"320","50","0.0125","0.3800"
"","","",""
"320","50","0.9844","0.4400"
"","","",""
"320","50","0.9281","0.2400"
"320","50","0.5250","0.0000"
"","","",""
"320","50","0.6656","0.3200"
"","","",""
"320","50","0.9797","0.6900"
"320","50","0.0100","0.5854"
"","","",""
"320","50","0.0661","0.0182"
"320","50","0.2383","0.8452"
"320","50","0.9938","0.2800"
"320","50","0.2219","0.8000"
"","","",""
"","","",""
"","","",""
"320","50","0.2594","0.3600"
"320","50","0.6646","0.5280"
"320","50","0.3531","0.2600"
"","","",""
"320","50","0.7006","0.1743"
"320","50","0.8719","0.4800"
"","","",""
"320","50","0.6188","0.5600"
"","","",""
"320","50","0.2188","0.0600"
"320","50","0.4063","0.3600"
"","","",""
"320","50","0.4406","0.6200"
"320","50","0.9750","0.8000"
"","","",""
"320","50","0.3572","0.3313"
"","","",""
"","","",""
"320","50","0.8957","0.2091"
"320","50","0.5448","0.5333"
"320","50","0.8943","0.9846"
"320","50","0.8125","0.6800"
"320","50","0.5531","0.2400"
"","","",""
"320","50","0.8565","0.5779"
"","","",""
"","","",""
"","","",""
"320","50","0.4094","0.0400"
"","","",""
"320","50","0.1469","0.6000"
"320","50","0.6272","0.0008"
"320","50","0.9719","0.2400"
"320","50","0.7906","0.2000"
"320","51","0.1406","0.2941"
"320","50","0.9219","0.2600"
"320","50","0.7656","0.0600"
"320","50","0.5375","0.9800"
"320","50","0.0777","0.0168"
"320","50","0.6637","0.7482"
"320","50","0.8860","0.0048"
"320","50","0.9844","0.0000"
"","","",""
"320","50","0.3063","0.5000"
"320","50","0.7469","0.9800"
"320","50","0.4430","0.4212"
"320","50","0.3089","0.9400"
"320","50","0.5469","0.5600"
"320","50","0.9672","0.3100"
"320","50","0.7250","0.7600"
"320","50","0.5382","0.2913"
"320","50","0.3594","0.9400"
"320","50","0.6278","0.6695"
"320","50","0.6375","0.5200"
"320","50","0.1021","0.9333"
"320","50","0.8940","0.1455"
"320","50","0.9063","0.4400"
"320","50","0.8250","0.7400"
"320","50","0.4696","0.0607"
"320","50","0.2964","0.0115"
"320","50","0.5375","0.0800"
"320","50","0.6563","0.4400"
"320","50","0.8042","0.9333"
"","","",""
"320","50","0.3344","0.6600"
"320","50","0.0125","0.7400"
"320","50","0.7260","0.4333"
"","","",""
"","","",""
"320","50","0.3125","0.2800"
"320","50","0.7317","0.6933"
"320","50","0.8844","0.5200"
"320","50","0.9005","0.6919"
"","","",""
"320","50","0.0344","0.7600"
"320","50","0.0863","0.0799"
"320","50","0.8313","0.2800"
"320","50","0.5086","0.2792"
"320","50","0.3031","0.1600"
"","","",""
"","","",""
"","","",""
"320","50","0.9457","0.1398"
"320","50","0.5718","0.5588"
"320","50","0.9156","0.2000"
"320","50","0.9274","0.5606"
"320","50","0.4344","0.7800"
"320","50","0.9563","0.0400"
"320","50","0.8313","0.0800"
"","","",""
"320","50","0.2432","0.9758"
"320","50","0.3906","0.2000"
"320","50","0.7161","0.4981"
"320","50","0.1349","0.8669"
"320","50","0.2901","0.5128"
"320","50","0.9094","0.3400"
"320","50","0.7156","0.0600"
"320","50","0.4867","0.8601"
"320","50","0.4906","0.7600"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.4250","0.5200"
"320","50","0.4375","0.0400"
"320","50","0.8452","0.7482"
"320","50","0.8187","0.0400"
"","","",""
"320","50","0.5632","0.0715"
"","","",""
"320","240","0.7562","0.1667"
"320","50","0.9571","0.0952"
"320","50","0.7281","0.7200"
"320","50","0.9719","0.1600"
"320","50","0.9625","0.3000"
"320","51","0.5906","0.9412"
"320","50","0.2000","0.5400"
"320","50","0.5648","0.3960"
"320","51","0.9656","0.3333"
"320","50","0.8027","0.5106"
"","","",""
"","","",""
"320","50","0.2547","0.7731"
"320","50","0.3596","0.7894"
"320","50","0.7781","0.0200"
"320","50","0.5320","0.3612"
"320","50","0.7000","0.7200"
"320","51","0.0125","0.2353"
"300","47","0.1229","0.7796"
"","","",""
"320","50","0.5819","0.5111"
"320","50","0.5271","0.5733"
"320","50","0.9344","0.2400"
"300","47","0.1211","0.8939"
"","","",""
"","","",""
"","","",""
"320","50","0.4281","0.4800"
"320","50","0.7328","0.4700"
"320","51","0.0656","0.0000"
"320","50","0.0842","0.6910"
"320","50","0.7063","0.1800"
"320","50","0.4458","0.2933"
"320","50","0.4368","0.2436"
"320","50","0.8719","0.5200"
"320","50","0.9668","0.4936"
"320","50","0.2250","0.1000"
"320","50","0.9281","0.3800"
"320","50","0.9063","0.8600"
"","","",""
"320","50","0.9375","0.4400"
"","","",""
"320","50","0.1511","0.0200"
"320","50","0.1086","0.9963"
"320","50","0.8562","0.8400"
"320","50","0.9486","0.4135"
"320","50","0.8521","0.5467"
"320","50","0.8656","0.1000"
"320","50","0.8625","0.9800"
"320","50","0.8487","0.4035"
"320","50","0.4125","0.9600"
"320","50","0.0187","0.4600"
"320","50","0.8812","0.9200"
"320","50","0.7156","0.0600"
"","","",""
"320","50","0.5417","0.0133"
"320","50","0.2536","0.7035"
"","","",""
"","","",""
"320","50","0.5887","0.6262"
"320","50","0.5281","0.3800"
"320","50","0.5975","0.4804"
"320","50","0.2062","0.0400"
"320","50","0.5663","0.1214"
"320","50","0.8434","0.6488"
"320","50","0.5938","0.7600"
"","","",""
"320","50","0.6594","0.1600"
"320","50","0.8943","0.7318"
"320","50","0.6000","0.7000"
"320","50","0.2052","0.9933"
"320","50","0.2100","0.0289"
"320","50","0.9479","0.1867"
"320","51","0.9313","0.6275"
"320","50","0.1094","0.6400"
"320","50","0.6750","0.6000"
"","","",""
"320","50","0.9082","0.6764"
"","","",""
"","","",""
"320","50","0.9486","0.2442"
"320","51","0.4562","0.0392"
"320","50","0.7145","0.2014"
"320","50","0.4375","0.4000"
"320","50","0.6906","0.0800"
"320","50","0.7209","0.0999"
"320","50","0.4854","0.0133"
"320","51","0.6250","0.7647"
"320","50","0.9776","0.7054"
"320","50","0.6875","0.2600"
"320","50","0.8212","0.3173"
"","","",""
"320","50","0.5445","0.5711"
"320","50","0.8375","0.4800"
"320","51","0.9187","0.5490"
"320","50","0.2750","0.4000"
"320","50","0.5437","0.0000"
"320","50","0.5313","0.3400"
"320","50","0.8313","0.8800"
"320","51","0.8906","0.4902"
"320","51","0.6219","0.0196"
"320","50","0.4789","0.0115"
"320","50","0.7875","0.8000"
"320","50","0.4698","0.7052"
"320","50","0.7880","0.6772"
"320","50","0.0458","0.7880"
"320","50","0.7008","0.7339"
"320","50","0.9361","0.6210"
"","","",""
"320","50","0.6312","0.7600"
"320","50","0.1500","0.4000"
"320","50","0.6320","0.3208"
"320","50","0.4203","0.0900"
"320","50","0.4633","0.0115"
"320","50","0.9125","0.0600"
"320","50","0.0922","0.5300"
"320","50","0.4625","0.0800"
"320","50","0.4899","0.1607"
"320","50","0.3430","0.1211"
"320","50","0.5125","0.6000"
"320","50","0.1036","0.2815"
"320","51","0.8156","0.2549"
"","","",""
"320","50","0.9286","0.5906"
"320","50","0.7771","0.7867"
"320","50","0.5375","0.3600"
"","","",""
"","","",""
"320","50","0.1776","0.1598"
"","","",""
"320","50","0.9770","0.9187"
"320","50","0.4990","0.1189"
"320","50","0.3250","0.2400"
"320","50","0.8125","0.0000"
"320","50","0.6750","0.8800"
"","","",""
"320","50","0.7675","0.3367"
"320","50","0.2406","0.3400"
"320","50","0.9730","0.2543"
"320","50","0.5594","0.9800"
"320","50","0.4500","0.7400"
"320","50","0.8812","0.2200"
"320","50","0.8812","0.3000"
"","","",""
"320","50","0.3264","0.1477"
"320","50","0.1497","0.7110"
"320","50","0.9375","0.5000"
"320","50","0.5039","0.3013"
"","","",""
"320","50","0.9459","0.3374"
"320","50","0.8250","0.9800"
"320","50","0.7750","0.7800"
"320","50","0.9875","0.1800"
"320","50","0.5104","0.8267"
"320","50","0.5717","0.4032"
"320","50","0.9187","0.5200"
"320","51","0.9750","0.3137"
"320","50","0.5276","0.3455"
"360","640","0.7559","0.8813"
"320","50","0.9250","0.8000"
"320","50","0.4344","0.8800"
"320","50","0.3949","0.8516"
"320","50","0.5757","0.9201"
"320","50","0.6053","0.3413"
"320","50","0.3156","0.8400"
"","","",""
"320","50","0.5260","0.9068"
"320","50","0.4781","0.5077"
"320","51","0.4844","0.6275"
"","","",""
"320","50","0.5949","0.1340"
"320","50","0.7740","0.1997"
"320","50","0.6937","0.8600"
"320","50","0.9688","0.6400"
"320","50","0.0291","0.9734"
"320","50","0.6719","0.3200"
"320","50","0.4375","0.2400"
"320","50","0.2875","0.4400"
"320","51","0.0969","0.9020"
"320","50","0.5726","0.4212"
"320","50","0.9149","0.5881"
"320","50","0.1619","0.6919"
"320","50","0.7344","0.7800"
"320","50","0.9969","0.9600"
"320","51","0.4625","0.5686"
"320","50","0.9250","0.6000"
"320","50","0.4990","0.9068"
"320","50","0.3000","0.6400"
"320","50","0.9123","0.7597"
"320","50","0.1125","0.6400"
"320","50","0.7813","0.6200"
"320","50","0.7400","0.4563"
"","","",""
"320","50","0.8050","0.2137"
"320","50","0.9294","0.3114"
"320","50","0.5619","0.3493"
"320","50","0.2813","0.1200"
"320","50","0.7312","0.1000"
"320","50","0.7281","0.5600"
"320","240","0.3719","0.0500"
"320","50","0.3094","0.0000"
"320","50","0.8394","0.4122"
"320","51","0.8938","0.5294"
"320","50","0.8856","0.1243"
"320","50","0.9906","0.1000"
"320","50","0.3213","0.8208"
"320","50","0.8104","0.7333"
"320","50","0.0745","0.5505"
"320","50","0.3688","0.5800"
"","","",""
"","","",""
"","","",""
"320","50","0.9750","0.1000"
"320","50","0.9750","0.7600"
"320","50","0.3812","0.4600"
"320","50","0.1109","0.9100"
"","","",""
"320","50","0.7796","0.0945"
"","","",""
"320","50","0.1345","0.1497"
"320","50","0.1840","0.7996"
"","","",""
"320","50","0.4927","0.3899"
"320","50","0.5469","0.4200"
"320","50","0.2495","0.4508"
"320","50","0.9000","0.5400"
"320","50","0.6594","0.0000"
"320","50","0.9313","0.8400"
"320","50","0.2756","0.4393"
"320","50","0.8250","0.2000"
"320","50","0.8331","0.9001"
"320","50","0.9345","0.3236"
"320","50","0.3619","0.2513"
"320","50","0.9455","0.2436"
"320","50","0.6615","0.6667"
"320","50","0.5679","0.2892"
"320","50","0.5301","0.4007"
"320","50","0.3713","0.3313"
"320","50","0.1521","0.0933"
"","","",""
"","","",""
"320","50","0.0031","0.8800"
"320","50","0.9844","0.2000"
"","","",""
"320","50","0.2750","0.5200"
"320","50","0.7125","0.1200"
"","","",""
"320","50","0.4250","0.6200"
"320","50","0.6549","0.3669"
"320","50","0.1318","0.8284"
"320","51","0.5125","0.0784"
"320","50","0.3875","0.4000"
"320","50","0.1324","0.7806"
"320","50","0.9437","0.1200"
"","","",""
"320","50","0.0437","0.0600"
"320","50","0.9719","0.4600"
"320","50","0.5281","0.0200"
"320","50","0.4823","0.0508"
"320","50","0.0418","0.0100"
"320","50","0.9205","0.4746"
"320","50","0.5313","0.0000"
"","","",""
"320","50","0.9517","0.1931"
"320","50","0.3347","0.5883"
"320","50","0.4625","0.1000"
"320","50","0.2527","0.8778"
"320","50","0.7256","0.0200"
"320","50","0.1875","0.2600"
"320","51","0.9375","0.9216"
"320","50","0.8737","0.8501"
"320","50","0.4789","0.0407"
"320","50","0.1125","0.9800"
"320","50","0.9438","0.3907"
"320","51","0.9750","0.4314"
"320","51","0.9281","0.1569"
"","","",""
"320","51","0.3312","0.8824"
"320","50","0.4094","0.5000"
"320","50","0.4500","0.0800"
"","","",""
"320","50","0.3844","0.0000"
"","","",""
"320","50","0.4625","0.4400"
"320","50","0.4524","0.9900"
"360","640","0.7833","0.5125"
"320","50","0.6906","0.0000"
"320","50","0.0886","0.0100"
"","","",""
"320","50","0.5489","0.4572"
"320","240","0.3031","0.0583"
"320","50","0.5766","0.9900"
"","","",""
"320","50","0.3151","0.7632"
"320","50","0.5523","0.8788"
"320","50","0.0219","0.9600"
"320","50","0.5710","0.1398"
"320","50","0.8938","0.0800"
"320","50","0.1827","0.0819"
"","","",""
"320","50","0.2562","0.4800"
"","","",""
"320","50","0.6188","0.8600"
"320","50","0.9707","0.0499"
"","","",""
"320","50","0.0266","0.4125"
"320","50","0.3213","0.6825"
"320","50","0.4605","0.5606"
"","","",""
"320","50","0.5616","0.0132"
"","","",""
"320","50","0.6656","0.8600"
"320","50","0.0906","0.7000"
"320","50","0.8082","0.6080"
"","","",""
"320","50","0.4396","0.0533"
"320","50","0.7719","0.5000"
"320","51","0.7281","0.3922"
"320","50","0.2245","0.0945"
"","","",""
"320","50","0.7549","0.3459"
"320","51","0.5223","0.0250"
"320","50","0.2640","0.8668"
"320","50","0.0250","0.0000"
"","","",""
"320","50","0.7712","0.6794"
"","","",""
"320","50","0.2531","0.5000"
"","","",""
"320","50","0.8781","0.3000"
"320","50","0.7485","0.4580"
"","","",""
"","","",""
"320","50","0.7773","0.7401"
"320","50","0.1792","0.3733"
"","","",""
"","","",""
"","","",""
"320","50","0.6694","0.2996"
"","","",""
"320","50","0.8845","0.3525"
"320","50","0.4599","0.1804"
"320","50","0.3792","0.6533"
"","","",""
"320","50","0.9281","0.2600"
"320","50","0.4500","0.8800"
"320","50","0.4329","0.9267"
"","","",""
"","","",""
"320","51","0.3312","0.8824"
"320","50","0.8396","0.1333"
"320","240","0.5813","0.1458"
"320","50","0.8586","0.7167"
"320","50","0.8906","0.5400"
"320","50","0.9172","0.3100"
"320","50","0.3572","0.3912"
"","","",""
"","","",""
"320","50","0.2938","0.0000"
"","","",""
"","","",""
"320","50","0.5282","0.3693"
"320","50","0.0969","0.9800"
"","","",""
"320","50","0.5656","0.1200"
"","","",""
"320","50","0.5844","0.8200"
"320","50","0.9187","0.9000"
"320","50","0.5757","0.9800"
"","","",""
"320","50","0.9814","0.4283"
"","","",""
"320","50","0.4740","0.0420"
"320","50","0.5219","0.0000"
"320","50","0.3531","0.6800"
"320","50","0.8786","0.5344"
"","","",""
"320","50","0.0469","0.4800"
"320","50","0.5083","0.1747"
"320","50","0.8938","0.6400"
"320","50","0.9313","0.3600"
"320","50","0.8375","0.9800"
"320","50","0.8875","0.5800"
"320","51","0.9906","0.8824"
"320","50","0.9688","0.3000"
"320","50","0.5822","0.0931"
"320","50","0.0115","0.0133"
"","","",""
"","","",""
"320","50","0.8534","0.5234"
"320","50","0.5351","0.3712"
"320","50","0.8399","0.2495"
"320","50","0.9187","0.2400"
"320","50","0.2062","0.5600"
"320","50","0.1094","0.1000"
"320","50","0.6875","0.4000"
"320","50","0.2160","0.0154"
"320","50","0.9437","0.3000"
"","","",""
"320","50","0.1308","0.2497"
"320","50","0.4587","0.0483"
"","","",""
"320","50","0.1375","0.1200"
"320","50","0.8225","0.8265"
"320","50","0.3891","0.2900"
"320","50","0.4938","0.5600"
"","","",""
"","","",""
"320","50","0.7188","0.5200"
"320","50","0.7130","0.7519"
"320","51","0.6125","0.6471"
"","","",""
"","","",""
"320","50","0.9457","0.0999"
"320","50","0.9500","0.2600"
"320","50","0.8399","0.4431"
"","","",""
"320","50","0.9271","0.4133"
"320","50","0.5928","0.4881"
"","","",""
"320","50","0.4593","0.4393"
"320","50","0.7250","0.1000"
"320","50","0.0714","0.3994"
"320","50","0.5062","0.3200"
"320","50","0.9578","0.2700"
"320","50","0.4750","0.6800"
"320","50","0.2500","0.9200"
"320","50","0.4181","0.3012"
"320","50","0.8448","0.8733"
"","","",""
"320","49","0.5375","0.7551"
"320","50","0.5571","0.3702"
"320","50","0.1125","0.4200"
"320","50","0.5813","0.0000"
"320","50","0.6906","0.5600"
"320","50","0.1124","0.9900"
"320","50","0.5500","0.5200"
"320","50","0.9437","0.4000"
"320","50","0.5375","0.6400"
"320","50","0.5008","0.1414"
"320","50","0.4618","0.6510"
"600","1024","0.4117","0.0000"
"320","50","0.6188","0.3200"
"320","50","0.1642","0.9734"
"","","",""
"","","",""
"320","50","0.4656","0.2600"
"320","50","0.3406","0.4800"
"320","50","0.1812","0.2200"
"320","50","0.9334","0.6437"
"320","50","0.1062","0.5800"
"320","50","0.6141","0.0300"
"320","51","0.2125","0.4510"
"320","50","0.6969","0.4400"
"320","50","0.3401","0.4412"
"320","50","0.5008","0.3653"
"320","50","0.8906","0.8200"
"","","",""
"320","50","0.4116","0.5208"
"320","50","0.6053","0.6380"
"","","",""
"320","50","0.8381","0.3459"
"320","50","0.9457","0.1598"
"320","50","0.4562","0.6400"
"320","50","0.5406","0.3200"
"","","",""
"320","50","0.8375","0.5200"
"320","50","0.4750","0.5000"
"320","50","0.4875","0.2600"
"320","50","0.4313","0.4600"
"320","50","0.9061","0.3859"
"320","50","0.9567","0.0599"
"320","50","0.6715","0.7103"
"320","50","0.7479","0.9933"
"320","50","0.0613","0.4281"
"320","50","0.8313","0.0800"
"320","50","0.9938","0.2600"
"320","50","0.7707","0.5011"
"320","50","0.5343","0.5570"
"320","50","0.6000","0.8200"
"320","50","0.2500","0.0200"
"","","",""
"320","50","0.4417","0.6667"
"300","47","0.3844","0.8581"
"","","",""
"320","50","0.6370","0.4300"
"320","50","0.6813","0.3200"
"320","50","0.2549","0.9950"
"320","51","0.2656","0.4902"
"320","50","0.4031","0.5000"
"320","50","0.9109","0.8300"
"320","50","0.6259","0.0133"
"320","51","0.0563","0.3529"
"320","50","0.3929","0.0556"
"320","50","0.7031","0.2000"
"320","50","0.9333","0.2667"
"356","50","0.0590","0.4000"
"320","50","0.9459","0.5371"
"","","",""
"320","50","0.0826","0.0108"
"","","",""
"320","50","0.0000","0.6200"
"320","50","0.4415","0.5834"
"","","",""
"320","51","0.6406","0.4118"
"320","50","0.8781","0.7200"
"320","50","0.9083","0.3733"
"320","50","0.3118","0.7070"
"320","50","0.5663","0.4312"
"320","50","0.9376","0.2442"
"","","",""
"320","50","0.2562","0.8200"
"320","51","0.9000","0.0000"
"320","50","0.9442","0.7234"
"","","",""
"","","",""
"320","50","0.9082","0.1691"
"320","50","0.4771","0.6933"
"320","50","0.4821","0.1414"
"320","51","0.7406","0.8039"
"320","50","0.4531","0.9000"
"320","50","0.4399","0.7379"
"320","50","0.4500","0.4400"
"","","",""
"320","50","0.7438","0.5600"
"320","50","0.9375","0.2600"
"","","",""
"320","50","0.6465","0.9101"
"320","50","0.1656","0.4800"
"320","50","0.9521","0.9667"
"320","50","0.0750","0.7200"
"320","50","0.5891","0.8700"
"320","50","0.8063","0.0400"
"","","",""
"320","50","0.8128","0.8601"
"320","50","0.3219","0.8400"
"320","51","0.4688","0.3922"
"","","",""
"320","50","0.9469","0.2400"
"320","50","0.9219","0.5000"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.9437","0.3400"
"","","",""
"","","",""
"320","50","0.5679","0.2460"
"320","50","0.5010","0.7295"
"","","",""
"320","50","0.4094","0.5800"
"320","50","0.9189","0.5252"
"320","50","0.2625","0.6800"
"","","",""
"320","50","0.3320","0.0356"
"320","50","0.4063","0.5000"
"320","50","0.4719","0.3200"
"320","50","0.2750","0.2000"
"320","50","0.4688","0.7000"
"320","50","0.7969","0.2200"
"","","",""
"","","",""
"320","50","0.9938","0.2200"
"320","50","0.9094","0.2000"
"320","50","0.7133","0.3860"
"320","50","0.9625","0.2400"
"","","",""
"","","",""
"320","50","0.7900","0.4032"
"360","640","0.2028","0.7656"
"320","50","0.1123","0.5738"
"320","50","0.3098","0.4673"
"320","50","0.5801","0.6281"
"320","50","0.8880","0.0599"
"320","50","0.9252","0.3635"
"320","51","0.9938","0.0000"
"320","50","0.6405","0.8270"
"320","50","0.1372","0.9408"
"320","50","0.9448","0.0896"
"","","",""
"","","",""
"320","50","0.8441","0.4540"
"","","",""
"320","50","0.6906","0.0000"
"320","51","0.8781","0.6471"
"320","50","0.5702","0.0170"
"320","50","0.1313","0.5200"
"320","50","0.5885","0.1245"
"320","50","0.4313","0.1200"
"320","50","0.9469","0.2800"
"320","50","0.8615","0.2933"
"320","50","0.9459","0.4040"
"320","50","0.7739","0.2531"
"320","50","0.5726","0.5380"
"","","",""
"320","50","0.8984","0.6900"
"","","",""
"320","50","0.4031","0.0200"
"320","50","0.5829","0.3997"
"320","50","0.2687","0.5800"
"320","50","0.4313","0.7400"
"","","",""
"320","50","0.8438","0.0000"
"320","50","0.8737","0.5711"
"","","",""
"320","50","0.5070","0.2912"
"320","50","0.9875","0.8400"
"","","",""
"320","50","0.3347","0.4018"
"320","51","0.5219","0.8039"
"320","50","0.5094","0.9400"
"320","50","0.9125","0.0800"
"320","51","0.9906","0.7451"
"320","50","0.4844","0.1000"
"320","50","0.1348","0.0580"
"320","50","0.8484","0.3700"
"","","",""
"320","50","0.9049","0.0375"
"320","50","0.4836","0.3513"
"","","",""
"320","50","0.2797","0.4900"
"","","",""
"320","50","0.9563","0.1000"
"","","",""
"320","51","0.9906","0.7451"
"320","50","0.8971","0.5411"
"320","51","0.4437","0.4902"
"","","",""
"320","50","0.1695","0.0825"
"320","50","0.8724","0.8388"
"320","50","0.2344","0.1000"
"320","50","0.4025","0.0214"
"320","50","0.5156","0.0020"
"320","50","0.7341","0.2283"
"320","50","0.3312","0.7200"
"","","",""
"320","50","0.7125","0.6600"
"","","",""
"320","51","0.1531","0.3137"
"","","",""
"320","50","0.4516","0.2804"
"320","50","0.0496","0.3994"
"320","50","0.3969","0.0200"
"320","50","0.5320","0.6180"
"320","50","0.6594","0.0400"
"","","",""
"320","50","0.9392","0.6310"
"320","50","0.2808","0.2306"
"320","50","0.6429","0.0100"
"320","50","0.1809","0.4806"
"320","50","0.7438","0.9200"
"320","50","0.5468","0.4016"
"320","50","0.7937","0.4800"
"320","50","0.5031","0.0184"
"320","50","0.5750","0.4000"
"","","",""
"320","50","0.4437","0.3400"
"360","640","0.5361","0.9594"
"320","50","0.4708","0.1733"
"320","50","0.1715","0.8281"
"320","50","0.4562","0.1800"
"320","50","0.5375","0.3600"
"320","50","0.4094","0.3400"
"320","50","0.1875","0.9400"
"320","50","0.5052","0.6671"
"320","50","0.7094","0.0000"
"320","50","0.9458","0.4933"
"320","50","0.2760","0.5307"
"320","50","0.0750","0.7000"
"320","50","0.3719","0.4800"
"320","50","0.6633","0.7953"
"320","50","0.4063","0.0600"
"320","50","0.3285","0.5738"
"","","",""
"320","50","0.5156","0.7000"
"320","50","0.2729","0.8667"
"320","50","0.9969","0.2200"
"320","50","0.4743","0.1382"
"320","50","0.0371","0.1094"
"320","50","0.4875","0.8800"
"320","50","0.9938","0.4600"
"320","49","0.6875","0.1020"
"","","",""
"320","50","0.9287","0.3474"
"320","50","0.5198","0.7864"
"320","50","0.3219","0.0200"
"320","50","0.7000","0.0000"
"320","50","0.4742","0.0100"
"320","50","0.2354","0.8123"
"","","",""
"320","50","0.9938","0.2200"
"320","50","0.5656","0.3600"
"","","",""
"320","50","0.9500","0.2400"
"320","50","0.8969","0.4000"
"320","50","0.3750","0.2800"
"320","50","0.9281","0.9000"
"320","50","0.6958","0.4135"
"320","50","0.4781","0.1000"
"320","50","0.2906","0.7200"
"320","50","0.6382","0.4394"
"320","50","0.5975","0.1607"
"320","50","0.4871","0.4781"
"320","50","0.8799","0.3236"
"","","",""
"","","",""
"320","50","0.9125","0.1600"
"320","50","0.9033","0.8601"
"640","360","0.8542","0.5463"
"320","50","0.8005","0.7133"
"320","50","0.9781","0.3000"
"320","50","0.8818","0.0798"
"320","50","0.5656","0.1200"
"320","50","0.7281","0.0400"
"320","50","0.6687","0.4200"
"320","50","0.0531","0.0600"
"320","50","0.1973","0.4923"
"320","50","0.0375","0.8400"
"320","50","0.2781","0.7800"
"","","",""
"320","50","0.2156","0.8200"
"320","50","0.1563","0.6000"
"320","50","0.9065","0.4612"
"320","50","0.1125","0.8000"
"","","",""
"","","",""
"","","",""
"320","50","0.5073","0.7472"
"320","50","0.8583","0.2667"
"320","50","0.3906","0.0600"
"320","50","0.6522","0.5228"
"320","50","0.9781","0.5400"
"320","50","0.8646","0.0133"
"320","50","0.4672","0.8100"
"320","50","0.7288","0.6726"
"","","",""
"","","",""
"320","50","0.5042","0.5067"
"320","50","0.5000","0.0800"
"320","50","0.5491","0.2759"
"320","50","0.8316","0.0545"
"320","50","0.2121","0.4540"
"320","50","0.5364","0.1464"
"320","50","0.1206","0.5206"
"320","50","0.9406","0.8800"
"320","50","0.2219","0.2600"
"320","50","0.5615","0.9219"
"320","50","0.8052","0.0100"
"320","50","0.6125","0.3000"
"320","50","0.8292","0.0933"
"320","50","0.5635","0.1533"
"320","50","0.1691","0.1055"
"320","50","0.7521","0.3867"
"320","50","0.8542","0.8533"
"320","50","0.9125","0.4000"
"320","50","0.0277","0.0100"
"320","50","0.8531","0.7000"
"320","50","0.8438","0.9800"
"320","50","0.9375","0.0800"
"","","",""
"320","50","0.2844","0.8000"
"","","",""
"","","",""
"320","50","0.7656","0.8000"
"","","",""
"320","50","0.3187","0.2000"
"","","",""
"","","",""
"320","50","0.4087","0.6333"
"320","50","0.7667","0.2267"
"320","50","0.0911","0.5239"
"","","",""
"","","",""
"320","50","0.6854","0.4867"
