"executed","deviceWidth","deviceHeight","touchX","touchY"
"1","360","640","1.02","-0.10"
"1","360","592","0.99","-0.04"
"1","320","480","0.99","0.07"
"1","360","615","1.00","-0.02"
"1","320","240","0.72","0.70"
"1","320","480","0.96","0.10"
"1","360","592","1.05","0.98"
"1","320","534","0.13","0.98"
"1","360","640","0.53","1.06"
"1","360","592","0.63","0.77"
"1","360","640","1.02","-0.05"
"1","360","540","0.68","0.45"
"1","360","640","0.30","0.99"
"1","320","480","0.96","0.16"
"1","360","640","0.44","0.83"
"1","360","640","0.44","0.69"
"1","360","640","-0.02","0.62"
"1","360","592","0.53","0.69"
"1","360","640","0.96","-0.11"
"1","360","640","0.85","1.13"
"1","601","962","0.66","1.28"
"1","320","534","0.21","0.97"
"1","800","1280","0.64","-0.11"
"1","320","534","0.15","0.52"
"1","598","335","0.63","0.55"
"1","360","592","0.15","1.02"
"1","320","480","0.63","0.36"
"1","320","480","0.52","0.73"
"1","600","1024","-0.13","0.51"
"1","360","640","0.31","-0.04"
"1","360","640","0.58","0.52"
"1","320","480","0.36","0.05"
"1","360","640","0.11","0.93"
"1","320","480","0.69","0.82"
"1","320","480","0.86","0.83"
"1","360","616","0.78","1.13"
"1","360","640","0.02","-0.01"
"1","360","597","0.56","0.76"
"1","600","976","1.15","0.37"
"1","360","592","0.40","0.06"
"1","360","640","0.94","-0.12"
"1","600","976","1.38","-0.48"
"1","360","640","0.00","0.64"
"1","360","592","0.14","1.10"
"1","360","592","0.28","0.61"
"1","600","1024","0.42","0.18"
"1","360","640","0.77","0.50"
"","","","",""
"1","360","592","0.33","0.63"
"1","360","640","0.53","0.56"
"1","360","640","0.90","-0.10"
"1","598","335","0.59","0.49"
"","","","",""
"1","320","534","0.44","0.95"
"1","360","616","0.96","-0.08"
"1","320","522","0.06","0.35"
"1","320","427","0.90","0.26"
"1","320","480","0.75","0.16"
"1","320","534","0.35","0.06"
"1","360","640","1.00","0.92"
"1","600","1024","0.17","-0.25"
"1","360","640","0.94","-0.14"
"1","320","534","0.10","0.08"
"1","360","640","0.28","-0.15"
"1","360","640","0.92","0.83"
"1","320","524","0.95","0.04"
"1","360","640","0.94","-0.06"
"1","360","592","-0.00","0.93"
"1","360","592","0.44","1.00"
"1","360","640","-0.01","0.00"
"1","600","1024","0.68","-0.16"
"1","360","640","0.96","-0.14"
"1","360","592","0.26","0.03"
"1","360","640","0.40","0.83"
"1","320","480","0.02","0.85"
"1","360","592","0.96","-0.10"
"1","360","640","0.48","0.99"
"1","360","592","0.85","0.23"
"1","534","296","0.64","0.59"
"1","320","240","0.12","0.53"
"1","320","570","0.33","0.06"
"1","600","900","0.53","1.30"
"1","360","640","0.96","-0.05"
"1","360","640","1.02","1.03"
"1","360","640","0.43","0.81"
"1","800","1280","-0.31","-0.69"
"1","320","534","0.78","0.03"
"1","360","592","0.45","0.42"
"1","600","976","0.75","0.89"
"1","360","640","0.54","0.29"
"1","320","480","0.03","0.97"
"1","600","976","1.18","-0.45"
"1","360","640","0.88","-0.09"
"1","360","640","0.34","0.86"
"1","360","540","0.80","1.03"
"1","360","640","0.51","0.88"
"1","533","295","1.24","0.56"
"1","320","533","0.18","0.17"
"1","320","480","0.89","0.04"
"1","320","533","0.98","0.01"
"1","360","573","1.05","-0.02"
"1","320","480","0.37","0.49"
"1","481","765","0.00","1.22"
"1","320","480","0.59","0.87"
"1","598","335","0.64","0.74"
"1","600","900","0.88","0.35"
"1","360","615","1.06","-0.08"
"1","360","540","0.97","0.98"
"1","320","570","0.54","0.68"
"1","600","1024","1.43","0.17"
"1","360","640","0.01","0.25"
"1","320","240","0.56","0.75"
"1","360","592","0.09","0.90"
"1","592","336","0.61","0.75"
"1","600","1024","0.39","1.26"
"1","320","534","0.54","0.09"
"1","320","480","0.69","0.32"
"1","600","900","-0.24","1.32"
"1","320","480","0.53","0.96"
"1","600","900","0.84","1.10"
"1","360","592","0.69","0.77"
"1","320","533","0.48","0.66"
"1","320","533","0.42","0.68"
"1","360","640","0.52","0.84"
"1","360","640","0.05","-0.01"
"1","360","592","0.63","0.63"
"1","320","522","0.33","0.29"
"1","320","533","0.71","0.79"
"1","534","320","1.25","0.23"
"1","320","480","0.56","0.73"
"1","564","516","0.77","0.49"
"1","360","640","0.75","0.73"
"1","360","640","0.40","0.78"
"1","360","592","0.39","0.52"
"1","360","640","0.96","-0.08"
"1","640","335","-0.07","0.56"
"1","360","640","0.20","0.25"
"1","360","640","0.49","0.90"
"1","640","1019","1.48","-0.51"
"1","360","592","0.52","0.74"
"1","320","480","0.55","0.61"
"1","360","640","0.56","0.20"
"1","320","522","0.68","0.83"
"1","360","640","0.46","0.63"
"1","320","533","0.35","0.66"
"1","320","534","0.23","0.58"
"1","320","534","0.92","1.02"
"1","360","640","0.87","0.63"
"1","600","1024","1.18","-0.47"
"1","360","640","-0.01","0.91"
"1","320","534","0.46","0.81"
"1","360","592","0.19","0.35"
"1","320","534","0.89","0.43"
"1","320","427","0.89","0.28"
"1","600","1024","0.45","0.61"
"1","360","592","0.55","0.76"
"1","360","592","0.56","0.05"
"1","600","1024","1.33","-0.55"
"1","360","640","0.60","0.70"
"1","360","592","0.36","0.49"
"1","320","427","0.52","0.75"
"1","360","640","0.01","-0.14"
"1","360","640","1.01","-0.09"
"1","320","533","0.46","1.00"
"1","320","534","0.73","0.84"
"1","360","640","0.14","-0.07"
"1","320","480","0.61","0.57"
"1","320","533","0.20","0.36"
"1","360","640","0.40","0.76"
"1","360","567","1.03","-0.04"
"1","360","640","0.30","0.21"
"1","320","522","0.90","-0.02"
"1","360","592","0.64","0.73"
"1","320","480","0.83","0.72"
"1","360","568","0.63","0.04"
"1","360","640","-0.04","0.12"
"1","360","592","0.50","0.78"
"1","360","640","0.54","0.68"
"1","360","640","0.67","0.04"
"1","320","533","0.00","0.81"
"1","360","640","0.24","1.08"
"1","360","592","0.85","0.70"
"1","320","427","0.58","0.60"
"1","320","480","0.50","0.10"
"","","","",""
"1","600","1024","1.38","0.70"
"1","360","568","0.90","3.09"
"1","360","640","0.74","0.09"
"1","320","480","0.40","0.25"
"1","320","480","0.90","0.52"
"1","360","592","0.98","0.28"
"1","320","534","0.46","0.82"
"1","320","534","0.34","0.95"
"1","360","640","0.77","1.15"
"1","360","640","0.57","0.67"
"1","320","534","0.95","0.01"
"","","","",""
"1","320","534","0.62","0.72"
"1","320","480","0.33","0.67"
"1","360","640","0.57","0.74"
"1","360","640","0.36","0.87"
"1","640","1019","1.48","-0.45"
"1","360","640","0.46","0.47"
"1","360","592","0.37","0.86"
"1","319","479","0.67","0.85"
"1","600","1024","0.44","1.43"
"1","600","976","1.32","-0.49"
"1","320","533","0.39","0.20"
"1","360","640","0.03","1.07"
"1","360","592","0.96","-0.06"
"1","320","534","0.06","0.44"
"1","360","640","0.57","0.82"
"1","360","592","0.37","0.86"
"1","360","592","0.82","-0.03"
"1","320","480","0.57","0.43"
"1","320","480","0.97","0.07"
"1","360","592","0.98","0.04"
"1","320","534","0.81","0.31"
"1","360","568","1.06","-0.04"
"1","360","640","0.51","0.32"
"1","320","533","0.53","0.85"
"1","320","570","0.28","0.27"
"1","360","640","0.10","1.10"
"1","360","640","-0.03","0.00"
"1","360","640","0.51","0.70"
"1","320","480","0.47","0.01"
"1","360","640","0.42","0.77"
"1","360","512","0.55","0.62"
"1","320","533","0.60","0.55"
"1","360","640","0.55","0.89"
"1","320","533","0.55","0.82"
"1","320","522","0.72","1.00"
"1","800","1280","0.07","1.55"
"1","320","534","0.96","0.08"
"1","360","592","0.52","0.04"
"1","360","592","0.71","0.18"
"1","600","1024","1.38","-0.46"
"","","","",""
"1","320","522","0.03","-0.01"
"1","360","592","0.61","0.96"
"1","360","592","0.35","0.74"
"1","320","534","0.68","0.49"
"1","320","427","0.95","0.57"
"1","360","592","0.72","0.60"
"1","320","427","0.48","0.60"
"1","600","976","1.22","0.32"
"1","360","640","0.78","0.69"
"1","320","480","0.49","0.53"
"1","360","616","1.03","-0.09"
"1","360","592","1.03","-0.02"
"1","360","640","0.19","0.09"
"1","592","336","0.71","0.35"
"1","360","540","0.84","0.58"
"1","360","640","0.12","0.06"
"1","360","640","0.25","0.16"
"1","360","640","0.94","-0.09"
"1","320","480","0.44","0.12"
"1","320","534","0.85","1.03"
"1","368","552","0.72","0.75"
"1","360","640","0.93","-0.15"
"1","320","533","0.16","0.18"
"1","320","533","0.19","0.96"
"1","360","640","0.27","0.92"
"1","360","592","0.02","0.04"
"1","360","568","0.50","1.09"
"1","360","640","0.57","0.76"
"1","320","480","0.93","0.07"
"","","","",""
"1","360","592","0.04","0.08"
"1","320","534","0.36","0.07"
"1","320","533","0.79","0.31"
"1","600","976","-0.36","-0.52"
"1","1280","752","-1.50","-0.28"
"1","320","534","0.40","0.44"
"1","320","534","0.60","0.86"
"1","360","640","0.74","0.42"
"1","600","1024","-0.07","-0.43"
"1","600","976","0.26","0.71"
"1","360","592","0.55","1.09"
"1","600","976","1.14","-0.39"
"1","360","592","0.39","0.73"
"1","320","570","0.87","0.70"
"1","360","640","0.32","-0.03"
"1","360","640","0.97","-0.16"
"1","600","1024","-0.14","-0.07"
"1","360","640","0.06","0.44"
"1","601","962","0.12","1.23"
"1","360","592","0.54","0.55"
"1","360","640","1.05","-0.09"
"1","360","640","0.42","0.05"
"1","360","640","0.50","1.06"
"1","320","534","0.25","0.30"
"1","320","533","0.29","0.96"
"1","360","640","0.62","0.69"
"1","360","640","0.90","-0.12"
"1","600","1024","0.01","0.24"
"1","360","640","0.39","0.76"
"1","800","1280","0.58","0.93"
"1","360","640","1.02","1.09"
"1","320","534","0.19","0.85"
"1","360","640","0.65","0.14"
"1","360","640","0.02","0.63"
"1","360","592","0.27","0.65"
"1","360","640","0.31","0.00"
"1","320","534","0.11","0.92"
"1","360","640","0.58","0.68"
"1","320","522","0.47","0.96"
"1","360","592","0.02","0.56"
"1","360","592","0.56","0.67"
"1","360","640","0.41","0.03"
"1","592","336","0.78","0.50"
"1","320","480","0.36","0.56"
"1","600","1024","0.22","0.97"
"1","320","534","0.54","0.79"
"1","360","640","0.54","0.87"
"1","360","640","0.24","-0.05"
"1","600","1024","0.57","0.89"
"1","600","1024","0.52","0.93"
"1","320","534","0.49","0.92"
"1","360","592","1.06","0.94"
"1","213","320","0.66","0.48"
"1","360","640","0.20","0.74"
"1","320","534","0.40","0.74"
"1","320","534","0.24","0.99"
"1","360","592","0.74","0.72"
"1","640","335","0.10","0.63"
"1","360","592","0.30","0.02"
"1","320","533","0.82","0.83"
"1","360","592","0.01","0.36"
"1","360","640","0.64","0.65"
"","","","",""
"1","360","640","0.94","-0.14"
"1","360","640","0.35","0.05"
"1","320","534","0.49","0.29"
"1","360","640","0.26","0.04"
"1","600","976","1.33","-0.48"
"1","320","534","0.33","0.09"
"1","800","1232","1.02","-0.01"
"1","360","640","0.70","0.90"
"1","320","533","0.94","0.04"
"1","360","592","0.50","0.58"
"1","360","592","0.38","1.11"
"1","320","534","0.34","0.11"
"","","","",""
"1","600","976","0.38","-0.24"
"1","600","1024","-0.12","-0.34"
"","","","",""
"1","600","1024","0.46","-0.14"
"1","320","534","0.64","0.61"
"1","360","592","0.41","0.62"
"1","320","570","0.52","0.67"
"1","320","522","0.87","0.01"
"1","360","592","0.00","0.94"
"1","320","480","0.19","0.92"
"1","360","592","0.50","0.86"
"1","360","540","0.91","1.01"
"1","320","427","0.45","0.65"
"1","360","640","0.68","0.37"
"1","320","534","0.56","0.49"
"1","360","592","0.36","0.72"
"1","320","570","0.34","0.06"
"1","320","480","0.41","0.16"
"1","320","570","0.52","0.59"
"1","360","592","0.31","0.80"
"1","320","534","0.53","0.27"
"1","601","914","0.63","1.28"
"1","360","640","0.65","0.50"
"1","320","480","0.99","0.53"
"1","360","640","0.81","0.60"
"1","480","752","1.12","0.82"
"1","360","592","0.77","0.68"
"1","360","640","0.67","0.35"
"1","320","533","0.88","0.07"
"1","360","640","0.44","0.11"
"1","600","976","-0.20","0.73"
"1","600","1024","0.71","1.07"
"1","320","480","0.95","0.54"
"1","360","592","1.06","0.72"
"1","600","1024","-0.12","-0.14"
"1","600","900","1.38","-0.36"
"1","360","640","0.34","0.71"
"1","360","640","-0.02","0.83"
"1","320","480","0.08","0.68"
"1","360","640","0.50","0.69"
"1","360","592","0.50","0.88"
"1","360","640","0.47","0.87"
"1","600","976","0.62","0.85"
"1","360","640","0.61","1.03"
"1","320","522","0.27","0.55"
"1","360","592","1.00","-0.05"
"1","360","640","0.37","0.54"
"1","360","640","0.53","0.68"
"1","320","455","0.95","0.10"
"1","800","1232","-0.74","-0.10"
"1","360","592","0.14","0.48"
"1","360","640","0.52","0.39"
"1","360","640","0.07","0.95"
"1","360","640","0.26","-0.08"
"1","360","640","0.94","-0.07"
"1","360","592","0.53","0.78"
"1","320","533","0.37","0.08"
"1","320","533","0.09","0.57"
"1","360","640","-0.02","0.38"
"1","360","640","0.94","0.99"
"1","320","534","0.94","0.04"
"1","600","1024","0.05","0.22"
"1","320","533","0.96","1.04"
"1","360","640","1.04","-0.09"
"1","320","534","0.56","0.67"
"1","600","1024","1.42","1.18"
"1","320","533","0.69","0.95"
"1","360","592","0.39","0.34"
"1","360","592","0.87","0.20"
"1","320","534","0.57","0.04"
"1","360","640","0.59","0.73"
"1","360","598","0.21","0.02"
"1","600","1024","-0.17","1.31"
"1","360","640","1.01","-0.10"
"1","360","592","0.37","1.02"
"1","360","640","0.40","0.70"
"1","320","570","0.75","1.09"
"1","360","640","0.10","0.10"
"1","360","592","0.26","0.53"
"1","320","480","0.51","0.28"
"1","320","533","0.30","0.11"
"1","320","533","0.63","0.80"
"1","320","534","0.23","0.00"
"1","360","640","0.38","0.56"
"1","360","592","0.49","1.01"
"1","360","592","0.02","0.08"
"1","320","240","0.14","0.39"
"1","600","1024","-0.21","-0.45"
"1","320","534","0.70","0.34"
"1","360","640","0.47","0.44"
"1","360","640","0.94","0.55"
"1","600","1024","0.72","0.59"
"1","360","640","0.43","0.61"
"1","320","534","0.15","0.02"
"1","360","640","0.69","1.00"
"1","320","533","0.06","0.07"
"1","320","534","0.15","0.60"
"","","","",""
"1","600","1024","0.27","1.02"
"1","360","640","0.50","0.73"
"1","360","592","0.80","0.61"
"1","320","522","0.49","0.66"
"1","360","540","1.00","-0.01"
"1","600","1024","1.22","1.15"
"1","800","1280","0.82","0.75"
"1","320","570","0.99","0.01"
"1","360","592","0.48","0.47"
"1","320","533","0.66","0.30"
"1","360","640","0.49","0.63"
"1","360","640","0.54","0.71"
"1","360","640","1.02","0.04"
"1","360","640","0.99","-0.10"
"1","320","427","0.84","0.27"
"1","360","640","0.02","0.19"
"1","320","533","0.91","0.36"
"1","320","427","0.51","0.40"
"1","360","640","0.49","0.66"
"1","320","522","0.76","0.52"
"1","320","508","0.59","0.80"
"1","360","592","0.59","0.95"
"1","360","640","0.95","0.59"
"1","320","534","0.50","0.66"
"1","600","976","0.56","0.95"
"1","320","522","0.91","-0.04"
"1","360","640","0.83","0.01"
"1","360","640","0.59","0.74"
"1","360","640","0.92","0.74"
"1","360","592","0.55","0.72"
"1","320","480","0.62","0.54"
"1","320","534","0.53","0.71"
"1","600","1024","0.72","0.75"
"1","320","480","0.53","0.43"
"1","360","640","0.41","0.89"
"1","360","640","0.98","-0.09"
"1","320","533","0.79","1.01"
"1","320","534","0.08","1.01"
"1","400","600","0.28","0.50"
"1","320","534","0.17","0.23"
"1","320","480","0.20","0.68"
"1","600","1024","0.79","0.75"
"1","600","976","0.92","1.16"
"1","600","976","1.34","-0.48"
"1","600","1024","1.36","-0.50"
"1","320","570","0.27","0.72"
"1","320","533","0.42","0.30"
"1","601","962","1.35","-0.43"
"1","360","640","0.33","0.04"
"1","320","533","0.14","0.23"
"1","598","336","1.35","0.16"
"1","320","480","0.50","0.08"
"1","360","592","0.15","0.49"
"1","360","592","0.21","0.05"
"1","360","640","0.33","0.49"
"1","600","1024","0.07","1.38"
"1","360","592","0.26","0.35"
"1","360","640","0.61","0.60"
"1","360","640","0.58","1.07"
"1","320","534","0.25","0.00"
"1","320","533","0.83","0.18"
"1","320","508","0.91","-0.00"
"1","320","522","0.54","0.62"
"1","600","1024","0.49","1.43"
"1","360","640","0.51","0.62"
"1","320","534","0.59","0.44"
"1","360","640","0.76","0.55"
"1","600","1024","1.24","-0.37"
"1","360","592","0.23","0.06"
"1","360","594","0.96","0.01"
"1","360","640","0.62","0.96"
"1","360","640","0.53","0.74"
"1","600","976","-0.06","-0.08"
"1","360","640","0.17","0.32"
"1","360","592","0.37","0.47"
"1","320","534","0.27","0.45"
"","","","",""
"1","320","480","0.43","0.59"
"1","360","616","0.70","0.39"
"1","320","570","0.29","0.52"
"1","360","640","0.32","0.93"
"1","320","508","0.08","0.77"
"1","320","534","0.84","-0.01"
"1","360","640","0.28","0.50"
"1","360","640","1.00","-0.09"
"","","","",""
"1","360","640","0.02","0.85"
"1","360","592","0.24","0.04"
"1","360","640","0.25","-0.10"
"1","360","640","0.98","0.55"
"1","320","533","0.26","0.61"
"1","320","533","0.94","0.39"
"1","360","640","0.85","0.31"
"1","600","1024","0.55","-0.43"
"1","320","480","0.94","0.57"
"1","360","592","0.39","0.87"
"1","360","592","0.45","0.49"
"1","320","533","0.22","0.01"
"1","320","534","0.39","1.04"
"1","360","640","0.29","-0.02"
"1","600","976","0.68","0.75"
"1","320","534","0.58","0.64"
"1","320","522","0.41","0.18"
"1","360","592","0.65","0.95"
"","","","",""
"1","800","407","1.00","0.88"
"1","600","1024","0.88","1.32"
"1","360","640","0.43","0.51"
"1","320","534","0.48","0.75"
"1","320","533","0.37","0.44"
"1","360","570","0.98","-0.09"
"","","","",""
"1","600","1024","1.13","0.84"
"1","600","1024","0.82","0.38"
"","","","",""
"1","360","640","0.38","0.83"
"1","320","534","0.91","0.27"
"1","360","640","0.75","0.04"
"1","564","516","1.27","-0.00"
"1","592","336","0.11","0.43"
"1","600","976","1.40","-0.49"
"1","320","534","0.90","-0.03"
"","","","",""
"1","320","480","0.09","0.07"
"1","600","976","1.38","1.31"
"1","640","1067","1.46","-0.54"
"1","601","911","0.89","-0.19"
"1","360","640","0.91","-0.11"
"","","","",""
"1","360","640","0.26","0.32"
"1","320","534","0.48","0.62"
"","","","",""
"1","360","640","0.52","0.82"
"","","","",""
"1","360","640","0.88","-0.12"
"1","360","640","0.39","0.66"
"1","320","533","0.07","0.30"
"1","600","1024","0.94","-0.48"
"","","","",""
"","","","",""
"1","320","480","0.99","0.48"
"1","360","640","0.57","0.72"
"1","320","522","0.57","0.60"
"1","600","1024","1.14","1.11"
"1","320","533","0.02","0.80"
"1","1024","552","1.90","0.05"
"1","600","1024","0.43","0.84"
"1","480","526","-0.14","0.60"
"1","360","640","0.94","0.69"
"1","360","640","1.03","0.42"
"","","","",""
"1","320","534","0.68","0.63"
"1","360","640","0.99","1.14"
"1","360","640","0.34","0.18"
"1","320","534","0.94","0.04"
"1","320","533","0.57","0.12"
"1","360","640","0.38","0.66"
"1","360","640","0.18","-0.04"
"1","600","1024","0.56","-0.49"
"1","320","534","0.91","0.99"
"1","360","592","1.06","-0.04"
"1","600","976","1.28","-0.40"
"1","320","480","0.06","0.05"
"1","360","640","0.69","0.31"
"1","320","534","0.49","0.97"
"1","320","570","0.22","1.02"
"1","360","640","0.11","1.02"
"1","360","640","0.61","0.44"
"1","320","480","0.70","0.74"
"","","","",""
"1","598","336","1.22","0.30"
"1","320","533","0.76","0.29"
"1","320","240","0.73","0.60"
"1","320","508","0.42","0.57"
"1","320","533","0.61","0.36"
"1","360","592","0.87","0.89"
"1","600","976","0.72","0.62"
"1","360","640","0.54","0.70"
"1","400","640","-0.07","0.12"
"1","360","640","0.60","0.69"
"1","360","640","0.59","0.79"
"1","320","533","0.89","-0.02"
"1","360","640","1.00","-0.02"
"1","320","534","0.77","0.96"
"1","360","592","0.21","1.12"
"1","320","533","0.05","0.01"
"","","","",""
"","","","",""
"","","","",""
"1","360","592","0.25","0.68"
"1","360","568","0.49","1.07"
"1","360","640","0.89","-0.12"
"1","360","640","0.40","0.70"
"1","600","976","0.02","-0.09"
"1","360","640","0.32","-0.02"
"","","","",""
"1","320","534","0.58","0.59"
"1","601","962","0.44","-0.23"
"1","600","976","0.23","-0.21"
"1","360","592","0.64","0.65"
"1","640","335","1.41","0.17"
"1","360","592","0.37","1.08"
"1","360","616","0.71","0.53"
"1","320","570","0.47","0.25"
"1","598","336","1.35","0.18"
"1","360","592","0.38","0.75"
"1","360","640","-0.03","0.76"
"1","320","570","0.44","0.77"
"1","320","533","0.84","0.21"
"1","360","640","-0.03","0.68"
"1","360","640","0.85","1.08"
"","","","",""
"1","320","480","0.12","0.97"
"1","533","295","1.01","0.54"
"1","360","640","0.34","0.35"
"1","320","480","0.10","0.00"
"1","320","533","0.55","0.80"
"1","360","640","0.95","0.23"
"1","600","1024","-0.06","-0.44"
"1","600","1024","0.53","1.48"
"1","564","516","1.32","0.01"
"1","360","592","0.93","0.02"
"1","360","592","1.00","0.29"
"1","320","427","0.71","0.43"
"1","564","480","1.32","0.09"
"1","360","640","0.03","0.55"
"1","600","1024","0.71","0.71"
"1","360","640","0.74","0.54"
"1","360","540","0.96","-0.06"
"1","320","533","0.29","0.77"
"1","360","640","0.47","0.77"
"1","320","534","0.55","0.73"
"1","320","496","0.29","0.37"
"1","360","540","0.60","0.17"
"1","360","640","-0.02","1.08"
"1","320","569","0.89","0.03"
"1","320","533","0.84","-0.03"
"1","360","594","0.90","-0.05"
"1","360","640","0.26","-0.04"
"1","320","570","0.90","0.05"
"1","320","480","0.25","0.97"
"1","1024","552","2.05","0.04"
"1","320","534","0.82","0.06"
"1","360","640","0.28","0.17"
"1","320","534","0.29","1.01"
"1","360","640","0.48","1.06"
"1","360","640","0.28","0.57"
"1","320","480","0.37","0.51"
"1","360","640","0.87","-0.08"
"1","320","508","0.62","0.87"
"1","320","480","0.89","0.03"
"1","320","522","0.52","0.83"
"1","360","592","0.87","1.07"
"1","600","1024","0.84","0.23"
"1","320","508","0.60","0.23"
"1","360","640","0.15","0.08"
"1","360","640","1.03","0.43"
"1","600","1024","0.72","0.90"
"1","360","568","1.06","-0.05"
"1","360","592","0.73","0.54"
"1","534","296","1.09","0.32"
"1","600","1024","0.47","0.25"
"1","320","376","0.58","0.79"
"1","600","1024","1.23","-0.41"
"1","360","592","0.70","0.72"
"1","360","640","0.34","0.04"
"1","360","640","0.11","-0.12"
"1","600","1024","0.05","-0.54"
"1","360","616","0.44","0.88"
"1","320","533","0.31","0.72"
"1","480","526","0.53","0.52"
"1","320","427","0.81","0.67"
"1","320","480","0.73","0.57"
"1","360","640","0.55","0.71"
"1","360","592","0.24","0.93"
"1","320","534","0.02","0.44"
"1","320","427","0.04","0.52"
"1","320","533","0.96","0.02"
"1","360","640","0.47","0.66"
"1","320","480","0.80","0.54"
"1","480","526","1.22","0.02"
"","","","",""
"1","360","640","1.00","-0.11"
"1","360","540","0.79","0.75"
"1","320","569","0.57","0.88"
"1","320","533","0.36","0.11"
"1","600","976","0.22","0.54"
"1","360","640","0.19","0.52"
"1","360","640","0.73","0.66"
"1","800","1280","1.65","-0.68"
"1","360","640","0.46","0.05"
"1","360","592","0.43","0.09"
"1","360","640","0.93","-0.04"
"1","360","592","1.00","0.93"
"1","360","640","0.52","0.68"
"1","320","534","0.47","0.05"
"1","360","640","0.64","0.68"
"1","320","533","0.54","0.44"
"1","600","1024","-0.32","0.57"
"1","360","592","0.54","0.82"
"1","600","1024","0.22","0.65"
"1","600","1024","-0.22","-0.53"
"1","320","533","0.92","0.70"
"1","320","522","0.21","1.03"
"1","320","533","0.23","0.56"
"1","320","534","0.95","1.02"
"1","360","640","0.30","0.58"
"1","360","640","-0.06","-0.06"
"1","600","1024","0.08","0.12"
"1","320","570","0.48","1.00"
"1","640","335","-0.49","0.52"
"1","600","1024","0.43","-0.09"
"1","360","640","0.39","0.86"
"1","360","592","0.40","0.85"
"1","360","594","-0.00","0.41"
"1","600","1024","0.66","-0.02"
"1","360","640","0.71","0.50"
"1","600","1024","-0.24","0.33"
"1","360","592","0.25","0.63"
"1","360","640","0.70","0.72"
"1","360","640","0.68","0.67"
"1","360","640","0.40","0.91"
"1","360","640","0.36","1.05"
"1","320","533","0.45","0.72"
"","","","",""
"1","360","640","0.33","0.06"
"1","360","592","0.33","0.07"
"1","320","534","0.85","-0.01"
"1","800","1232","0.42","-0.73"
"1","320","480","0.49","0.36"
"1","320","480","0.36","0.50"
"1","320","533","0.10","0.09"
"1","800","1232","0.14","1.07"
"1","360","640","0.30","0.87"
"1","360","640","0.38","0.72"
"1","320","522","0.31","0.61"
"1","320","534","0.40","0.47"
"1","360","640","0.39","0.94"
"1","600","976","0.01","1.44"
"1","360","640","0.20","0.07"
"1","360","640","0.48","0.42"
"1","320","534","0.06","0.26"
"1","640","335","0.51","0.47"
"1","320","455","0.82","0.69"
"1","360","592","0.55","0.80"
"","","","",""
"1","320","427","0.75","0.53"
"1","598","336","1.41","0.20"
"1","800","1280","0.46","0.84"
"1","320","533","0.49","0.88"
"1","320","533","0.24","0.02"
"1","320","533","0.79","0.32"
"1","360","640","0.86","1.08"
"1","360","592","0.34","0.09"
"1","480","752","0.81","1.14"
"1","600","1024","-0.00","0.26"
"1","360","640","0.29","0.03"
"1","534","782","1.25","3.50"
"1","360","592","0.01","0.06"
"1","320","570","0.09","0.05"
"1","360","592","0.15","0.13"
"1","320","480","0.05","0.05"
"1","360","640","0.03","-0.03"
"1","320","533","0.94","0.00"
"1","320","570","0.88","0.71"
"1","360","640","0.71","0.57"
"1","600","1024","1.31","-0.16"
"","","","",""
"1","320","480","0.67","0.19"
"1","360","592","0.02","0.89"
"1","360","640","0.57","0.51"
"1","533","295","0.75","0.61"
"1","320","480","0.64","0.81"
"1","600","976","-0.17","-0.46"
"1","360","640","0.51","0.65"
"1","480","752","-0.17","0.16"
"1","360","640","0.95","0.04"
"1","360","640","0.86","-0.05"
"1","360","640","0.01","1.01"
"1","320","534","0.56","0.71"
"1","360","640","0.12","-0.14"
"1","360","640","0.29","-0.03"
"1","360","640","0.65","0.65"
"1","360","592","-0.02","-0.04"
"1","360","640","0.15","-0.10"
"1","320","427","0.24","0.66"
"1","360","640","0.96","-0.11"
"1","360","640","0.98","-0.13"
"1","320","534","0.21","0.21"
"1","360","640","-0.01","0.43"
"1","360","640","0.49","0.36"
"1","600","976","0.26","0.60"
"1","360","640","0.36","0.28"
"1","320","534","0.23","0.50"
"1","320","480","0.24","0.06"
"1","320","534","0.93","0.40"
"1","320","480","0.60","0.43"
"1","360","560","1.04","0.15"
"1","600","1024","0.35","1.46"
"1","360","616","1.02","-0.08"
"1","360","640","0.51","0.80"
"1","320","533","0.68","0.10"
"1","320","533","0.00","-0.05"
"1","320","534","0.22","0.17"
"1","320","533","0.61","0.55"
"1","800","1232","1.42","-0.72"
"","","","",""
"1","592","336","0.24","0.61"
"1","360","592","0.38","0.95"
"1","360","640","0.37","1.01"
"1","600","976","0.62","1.34"
"1","320","480","0.06","0.51"
"1","320","480","0.07","0.90"
"1","360","640","0.31","1.06"
"1","320","533","0.01","0.14"
"1","320","534","0.05","0.51"
"1","360","640","0.30","0.86"
"1","480","526","1.16","-0.03"
"1","320","524","0.30","0.31"
"1","360","640","0.23","0.48"
"1","320","480","0.93","0.12"
"1","800","1232","1.14","0.99"
"1","360","592","0.43","0.55"
"1","640","336","1.47","0.77"
"1","640","960","1.12","0.66"
"1","240","360","0.71","0.50"
"1","320","522","0.25","0.89"
"1","360","640","0.43","0.85"
"1","360","616","0.63","0.53"
"1","320","452","0.06","0.47"
"1","320","534","0.37","0.35"
"1","320","480","0.77","0.49"
"1","532","534","1.23","-0.03"
