"executed","deviceWidth","deviceHeight","touchX","touchY"
"1","300","250","0.09","0.17"
"1","300","250","0.13","0.07"
"1","300","250","0.11","0.33"
"1","300","250","0.19","0.16"
"1","300","250","0.16","0.90"
"1","300","250","0.26","0.82"
"1","300","250","0.89","0.59"
"1","300","250","0.17","0.88"
"1","600","900","0.46","0.89"
"1","300","250","0.23","0.74"
"1","300","250","0.03","0.05"
"1","300","250","0.17","0.99"
"1","300","250","0.03","0.05"
"1","300","250","0.18","0.51"
"","","","",""
"1","300","250","0.50","0.10"
"1","300","250","0.03","0.05"
"1","300","250","0.84","0.99"
"1","300","250","0.03","0.05"
"1","320","480","0.92","0.14"
"1","300","250","0.82","0.51"
"1","300","250","0.02","0.78"
"1","360","615","1.03","-0.61"
"1","300","250","0.09","0.90"
"1","300","250","0.36","0.75"
"1","300","250","0.33","0.61"
"1","300","250","0.23","0.70"
"1","300","250","0.20","0.03"
"1","300","250","0.29","0.39"
"1","300","250","0.27","0.28"
"1","300","250","0.44","0.80"
"1","360","540","0.51","1.46"
"1","300","250","0.19","0.23"
"1","300","250","0.03","0.05"
"1","360","540","1.03","-0.51"
"1","300","250","0.15","0.32"
"1","300","250","0.03","0.05"
"1","300","251","0.15","0.34"
"1","300","250","0.03","0.05"
"1","300","250","0.05","0.02"
"1","300","250","0.08","0.61"
"1","300","250","0.71","0.72"
"1","300","250","0.01","0.43"
"1","300","250","0.49","0.85"
"1","300","250","0.32","0.51"
"1","300","250","0.03","0.05"
"1","300","250","0.21","0.97"
"1","300","250","0.05","0.17"
"1","300","250","0.16","0.42"
"1","300","250","0.05","0.20"
"1","300","250","0.50","0.50"
"1","300","250","0.00","0.13"
"1","300","250","0.24","0.71"
"1","300","250","0.08","0.52"
"1","300","250","0.38","0.34"
"1","300","250","0.03","0.05"
"1","300","250","0.63","0.84"
"1","300","250","0.41","0.55"
"1","300","250","0.50","0.57"
"1","300","250","0.07","0.83"
"1","600","900","0.78","1.00"
"1","360","540","0.59","1.22"
"1","300","250","0.63","0.27"
"1","592","336","1.47","0.83"
"1","300","250","0.42","0.25"
"1","300","250","0.30","0.77"
"1","300","250","0.18","0.25"
"1","300","250","0.54","0.71"
"1","300","250","0.17","0.57"
"1","300","250","0.19","0.27"
"1","300","250","0.34","0.71"
"1","300","250","0.30","0.66"
"1","300","250","0.37","0.17"
"1","300","250","0.19","0.50"
"1","533","320","-0.12","0.78"
"1","300","250","0.07","0.78"
"1","300","250","0.11","0.77"
"1","300","250","0.17","0.89"
"1","300","250","0.81","0.17"
"1","300","250","0.03","0.05"
"1","300","250","0.38","0.60"
"1","300","250","0.92","0.52"
"1","300","250","0.88","0.71"
"1","300","250","0.03","0.05"
"1","300","250","0.28","0.96"
"1","300","250","0.18","0.82"
"1","300","250","0.20","0.67"
"1","300","250","0.04","0.30"
"1","300","250","0.25","0.28"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.69"
"1","320","480","0.82","1.22"
"1","300","250","0.16","0.97"
"1","300","250","0.28","0.14"
"1","300","250","0.46","0.87"
"1","300","250","0.13","0.20"
"1","300","250","0.07","0.49"
"1","300","250","0.67","0.82"
"1","300","250","0.03","0.05"
"1","300","250","0.14","0.05"
"1","598","360","1.31","0.83"
"1","300","250","0.53","0.13"
"1","300","250","0.04","0.64"
"1","300","250","0.24","0.56"
"1","300","250","0.31","0.80"
"1","300","250","0.37","0.74"
"1","320","480","0.62","0.25"
"1","300","250","0.13","0.20"
"1","600","976","1.50","-1.41"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.62"
"1","300","250","0.02","0.03"
"1","300","250","0.51","0.82"
"1","300","250","0.01","0.50"
"1","300","250","0.29","0.99"
"1","300","250","0.15","0.95"
"1","300","250","0.21","0.94"
"1","300","250","0.14","0.85"
"1","300","250","0.17","0.20"
"1","300","250","0.13","0.97"
"1","300","250","0.23","0.80"
"1","300","250","0.03","0.05"
"1","300","250","0.40","0.74"
"1","300","250","0.13","0.00"
"1","300","250","0.05","0.68"
"1","300","250","0.39","0.50"
"1","300","250","0.65","0.56"
"1","300","250","0.17","0.20"
"1","300","250","0.14","0.50"
"1","300","250","0.03","0.06"
"1","300","250","0.74","0.18"
"1","534","320","1.14","0.99"
"1","300","251","0.53","0.38"
"1","360","540","0.98","0.61"
"1","300","250","0.36","0.96"
"1","300","250","0.43","0.48"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.50"
"1","300","250","0.50","0.68"
"1","640","360","-0.14","0.92"
"1","320","570","0.95","-0.51"
"1","320","508","0.92","0.87"
"1","320","480","0.98","1.12"
"1","300","250","0.11","0.63"
"1","300","250","0.31","0.18"
"1","300","250","0.72","0.86"
"1","300","250","0.04","0.59"
"1","300","250","0.16","0.78"
"1","300","250","0.09","0.42"
"1","300","250","0.03","0.05"
"1","300","250","0.35","0.56"
"1","300","250","0.23","0.75"
"1","300","250","0.04","0.76"
"1","300","250","0.13","0.12"
"1","300","250","0.03","0.22"
"1","300","250","0.09","0.52"
"1","300","250","0.19","0.63"
"1","300","250","0.70","0.70"
"1","300","250","0.05","0.10"
"1","300","250","0.20","0.86"
"1","600","1024","1.29","-1.55"
"1","300","250","0.50","0.10"
"1","300","250","0.26","0.29"
"1","300","250","0.00","0.83"
"1","320","480","0.83","1.31"
"1","300","250","0.46","0.70"
"1","300","250","0.28","0.38"
"1","300","250","0.31","0.52"
"1","300","250","0.62","0.47"
"1","300","250","0.76","0.12"
"1","320","533","0.10","0.74"
"1","300","250","0.00","0.92"
"1","548","464","0.80","0.73"
"1","300","250","0.05","0.33"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.32"
"1","300","250","0.07","0.20"
"","","","",""
"1","300","250","0.13","0.61"
"1","300","250","0.38","0.69"
"1","640","360","-0.12","0.35"
"1","300","250","0.04","0.35"
"1","300","250","0.02","0.99"
"1","300","250","0.49","0.64"
"1","300","250","0.16","0.20"
"1","300","250","0.37","0.08"
"1","1067","592","0.23","1.28"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.03"
"1","300","250","0.35","0.60"
"1","300","250","0.83","0.61"
"1","528","320","1.20","-0.02"
"1","300","250","0.03","0.06"
"1","300","250","0.98","0.54"
"1","300","250","0.73","0.99"
"1","640","336","1.50","-0.04"
"1","300","250","0.32","0.90"
"1","300","250","0.96","0.67"
"1","300","250","0.21","0.81"
"1","300","250","0.03","0.05"
"1","300","250","0.25","0.90"
"1","320","480","0.90","1.29"
"1","300","250","0.46","0.62"
"1","300","250","0.03","0.05"
"1","300","250","0.17","0.58"
"1","300","250","0.37","0.94"
"1","300","250","0.30","0.98"
"1","640","335","0.67","0.62"
"1","300","250","0.00","0.55"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.47"
"1","533","320","-0.02","0.95"
"1","300","250","0.02","0.03"
"1","300","250","0.42","0.60"
"1","300","251","0.36","-0.04"
"1","300","250","0.09","0.52"
"1","300","250","0.34","0.84"
"1","300","250","0.02","0.05"
"1","300","250","0.83","0.33"
"1","300","250","0.04","0.30"
"1","300","250","0.13","0.19"
"1","300","250","0.03","0.05"
"1","300","250","0.32","0.76"
"1","300","250","0.67","0.93"
"1","300","250","0.07","0.00"
"1","360","616","0.78","1.28"
"1","300","250","0.21","0.49"
"1","300","250","0.01","0.29"
"1","300","250","0.79","0.79"
"1","300","250","0.03","0.06"
"1","320","508","0.59","1.26"
"1","300","250","0.32","0.75"
"1","300","250","0.60","0.30"
"1","300","250","0.02","0.53"
"1","300","250","0.04","0.74"
"1","300","250","0.60","0.50"
"1","300","250","0.55","0.69"
"1","300","250","0.25","0.79"
"1","300","250","0.06","0.79"
"1","300","250","0.23","0.78"
"1","300","250","0.11","0.72"
"1","300","250","0.17","0.32"
"1","300","250","0.07","0.10"
"1","300","250","0.33","0.44"
"1","300","250","0.37","0.65"
"1","300","250","0.97","0.59"
"1","300","250","0.90","0.82"
"1","300","250","0.11","0.70"
"1","300","250","0.55","0.81"
"1","360","573","1.08","-0.54"
"1","300","250","0.01","0.13"
"1","300","250","0.04","0.77"
"1","300","250","0.02","0.05"
"1","300","250","1.00","0.37"
"1","300","250","0.86","0.40"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.80"
"1","300","250","0.01","0.68"
"1","300","250","0.57","0.37"
"1","300","250","0.85","0.97"
"1","300","250","0.32","0.81"
"1","300","250","0.41","0.74"
"1","300","250","0.06","0.45"
"1","300","250","0.03","0.05"
"1","300","250","0.23","0.62"
"1","300","250","0.03","0.04"
"1","300","251","0.01","0.02"
"1","300","250","0.27","0.72"
"1","300","250","0.07","0.20"
"1","320","270","1.01","0.10"
"1","300","250","0.03","0.06"
"1","300","250","0.12","0.86"
"1","300","250","0.24","0.49"
"1","300","250","0.23","0.20"
"","","","",""
"1","300","250","0.25","0.77"
"1","300","250","0.21","0.78"
"1","300","250","0.18","0.45"
"1","300","250","0.46","0.48"
"1","300","250","0.43","0.28"
"1","300","250","0.06","0.82"
"1","300","250","0.04","0.99"
"1","300","250","0.01","0.13"
"1","320","480","0.77","1.11"
"1","300","250","0.05","0.07"
"1","300","250","0.29","0.47"
"1","300","250","0.22","0.54"
"1","300","250","0.63","0.70"
"1","300","250","0.07","0.98"
"1","300","250","0.44","0.74"
"1","300","250","0.03","0.34"
"1","300","250","0.49","0.83"
"1","300","250","0.06","0.71"
"1","300","250","0.15","0.58"
"1","300","250","0.22","0.65"
"1","300","250","0.24","0.55"
"1","300","250","0.29","0.50"
"1","300","250","0.94","0.65"
"1","600","900","0.35","1.00"
"1","300","250","0.20","0.89"
"1","300","250","0.19","0.27"
"1","300","250","0.20","0.32"
"1","300","250","0.17","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.06"
"1","300","250","0.84","0.40"
"1","300","250","0.03","0.05"
"1","300","251","0.08","0.30"
"1","300","250","0.19","0.88"
"1","300","250","0.01","0.32"
"1","300","250","0.15","0.72"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.51"
"1","300","250","0.03","0.05"
"1","300","250","0.54","0.97"
"1","300","250","0.63","0.36"
"1","300","250","0.23","0.72"
"1","300","250","0.17","0.91"
"1","300","250","0.11","0.70"
"1","300","250","0.20","0.67"
"1","300","250","0.10","0.47"
"1","300","250","0.24","0.68"
"1","300","250","0.07","0.80"
"1","300","250","0.35","0.84"
"1","300","250","0.29","0.78"
"1","300","250","0.11","0.35"
"1","300","250","0.50","0.97"
"1","300","250","0.03","0.05"
"1","300","250","0.38","0.42"
"1","300","250","0.03","0.06"
"1","300","250","0.13","0.74"
"1","300","250","0.07","0.20"
"1","300","250","0.14","0.86"
"1","300","250","0.21","0.50"
"1","300","250","0.96","0.53"
"1","300","250","0.13","0.68"
"1","300","250","0.01","0.13"
"1","300","250","0.10","0.75"
"1","300","250","0.01","0.13"
"1","300","250","0.20","0.65"
"1","300","250","0.11","0.37"
"1","300","250","0.18","0.75"
"1","300","250","0.17","0.36"
"1","300","250","0.29","0.86"
"1","300","250","0.16","0.60"
"1","300","250","1.00","0.22"
"1","300","250","0.03","0.05"
"1","300","250","0.19","0.43"
"1","300","250","0.89","0.64"
"1","300","250","0.07","0.20"
"1","300","250","0.39","0.75"
"1","300","250","0.18","0.27"
"1","300","250","0.62","0.97"
"1","300","250","0.32","0.98"
"1","300","250","0.03","0.05"
"1","300","250","0.24","0.71"
"1","300","250","0.25","0.85"
"1","300","250","0.07","0.20"
"1","300","250","0.04","0.64"
"1","300","250","0.51","0.74"
"1","300","250","0.30","0.27"
"1","300","250","0.02","0.02"
"1","300","250","0.19","0.27"
"1","300","250","0.11","0.22"
"1","300","250","0.07","0.20"
"1","300","250","0.24","0.73"
"1","300","250","0.12","0.84"
"1","300","250","0.06","0.23"
"1","300","250","0.02","0.03"
"1","300","250","0.01","0.58"
"1","300","250","0.03","0.05"
"1","300","250","0.26","0.29"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.83"
"1","300","250","0.26","0.71"
"1","300","250","0.58","0.27"
"1","300","250","0.39","0.56"
"1","300","250","0.07","0.20"
"1","300","250","0.26","0.12"
"1","300","250","0.02","0.03"
"1","300","250","0.07","0.20"
"1","300","250","0.06","0.63"
"1","300","250","0.40","0.79"
"1","300","250","0.74","0.99"
"1","300","250","0.23","0.92"
"1","300","250","0.07","0.20"
"1","300","250","0.72","0.70"
"1","300","250","0.95","0.57"
"1","300","250","0.18","0.74"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.13"
"1","300","250","0.02","0.02"
"1","300","250","0.01","0.13"
"1","300","250","0.19","0.26"
"1","300","250","0.29","0.59"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.19","0.27"
"1","300","250","0.39","0.65"
"1","300","250","0.27","0.99"
"1","300","250","0.85","0.99"
"1","300","250","0.83","0.74"
"1","300","250","0.07","0.76"
"1","300","250","0.19","0.26"
"1","300","250","0.61","0.58"
"1","300","250","0.07","0.53"
"1","300","250","0.19","0.69"
"1","300","250","0.13","0.20"
"1","300","250","0.19","0.26"
"1","300","250","0.10","0.63"
"1","300","250","0.01","0.68"
"1","300","250","0.05","0.72"
"1","300","250","0.01","0.03"
"1","300","250","0.07","0.20"
"1","300","250","0.42","0.56"
"1","300","250","0.03","0.53"
"1","300","250","0.04","0.57"
"1","300","250","0.26","0.01"
"1","300","250","0.08","0.86"
"1","300","250","0.02","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.37","0.95"
"1","300","250","0.43","0.05"
"1","300","250","0.02","0.03"
"1","300","250","0.05","0.02"
"1","300","250","0.39","0.23"
"1","300","250","0.02","0.50"
"1","300","250","0.19","0.27"
"1","300","250","0.23","0.17"
"1","300","250","0.05","1.00"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.88","0.74"
"1","300","250","0.12","0.66"
"1","300","250","0.39","0.92"
"1","300","250","0.22","0.71"
"1","300","250","0.07","0.20"
"1","300","250","0.15","0.14"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.17","0.44"
"1","300","250","0.01","0.13"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.05","0.66"
"1","300","250","0.17","0.54"
"1","300","250","0.15","0.45"
"1","300","250","0.01","0.27"
"1","300","250","0.54","0.91"
"1","300","250","0.24","0.64"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.13"
"1","300","250","0.16","0.68"
"1","300","250","0.21","0.47"
"1","300","250","0.17","0.83"
"1","300","250","0.02","0.05"
"1","300","250","0.10","0.46"
"1","300","250","0.19","0.26"
"1","300","250","0.28","0.16"
"1","300","250","0.02","0.03"
"1","300","250","0.16","1.00"
"1","300","250","0.03","0.06"
"1","300","250","0.05","0.12"
"1","300","250","0.16","0.64"
"1","300","250","0.02","0.14"
"1","300","250","0.01","0.13"
"1","300","250","0.19","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.38"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.27"
"1","300","250","0.20","0.14"
"1","300","250","0.12","0.26"
"1","300","250","0.19","0.27"
"1","300","250","0.12","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.03"
"1","300","250","0.12","0.26"
"1","300","250","0.07","0.20"
"1","300","250","0.23","0.85"
"1","300","250","0.14","0.61"
"1","300","250","0.19","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.26","0.43"
"1","300","250","0.05","0.05"
"1","300","250","0.03","0.12"
"1","300","250","0.89","0.88"
"1","300","250","0.30","0.89"
"1","300","250","0.19","0.76"
"1","300","250","0.67","0.28"
"1","300","250","0.18","0.59"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.14","0.48"
"1","300","250","0.05","0.85"
"","","","",""
"1","300","250","0.22","0.61"
"1","300","250","0.06","0.78"
"1","300","250","0.07","0.20"
"1","300","250","0.38","0.98"
"1","300","250","0.19","0.27"
"1","300","250","0.14","0.01"
"1","300","250","0.54","0.99"
"1","300","250","0.02","0.05"
"1","300","250","0.86","0.80"
"1","300","250","0.07","0.20"
"1","300","250","0.14","0.45"
"1","300","250","0.19","0.70"
"1","300","250","0.39","0.68"
"1","300","250","0.13","0.20"
"1","300","250","0.27","0.44"
"1","300","250","0.03","0.06"
"1","300","250","0.42","0.73"
"1","300","250","0.04","0.64"
"1","300","250","0.22","0.81"
"1","300","250","0.03","0.56"
"1","300","250","0.05","0.76"
"1","300","250","0.05","0.02"
"1","300","250","0.01","0.79"
"1","300","250","0.49","0.62"
"1","300","250","0.97","0.92"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.28","0.09"
"1","300","250","0.22","0.94"
"1","300","250","0.02","0.65"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.13"
"","","","",""
"1","300","250","0.06","0.55"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.20"
"1","300","250","0.25","0.18"
"1","300","250","0.02","0.44"
"1","300","250","0.95","0.28"
"1","300","250","0.14","0.46"
"1","300","250","0.26","0.85"
"1","300","250","0.22","0.28"
"1","300","250","0.06","0.87"
"1","300","250","0.19","0.83"
"1","300","250","0.17","0.59"
"1","300","250","0.03","0.05"
"1","300","250","0.25","0.26"
"1","300","250","0.14","0.75"
"1","300","250","0.07","0.20"
"1","300","250","0.27","0.71"
"1","300","250","0.35","0.74"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.49"
"1","300","250","0.20","0.67"
"1","300","250","0.10","0.58"
"1","300","250","0.13","0.65"
"1","300","250","0.11","0.60"
"1","300","250","0.01","0.13"
"1","300","250","0.02","0.74"
"1","300","250","0.40","0.53"
"1","300","250","0.00","0.45"
"1","300","250","0.04","1.00"
"1","300","250","0.19","0.27"
"1","300","250","0.28","0.75"
"1","300","250","0.57","0.93"
"1","300","250","0.07","0.20"
"1","300","250","0.75","0.15"
"1","300","250","0.02","0.03"
"1","300","250","0.19","0.37"
"1","300","250","0.02","0.80"
"1","300","250","0.19","0.27"
"1","300","250","0.15","0.63"
"1","300","250","0.32","0.53"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.06"
"1","300","250","0.15","0.46"
"1","300","250","0.13","0.20"
"1","300","250","0.19","0.26"
"1","300","250","0.96","0.19"
"1","300","250","0.88","0.49"
"1","300","250","0.45","0.28"
"1","300","250","0.77","0.17"
"1","300","250","0.04","0.98"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.79","0.49"
"1","300","250","0.42","0.90"
"1","300","250","0.23","0.52"
"1","300","250","0.35","0.36"
"1","300","250","0.03","0.05"
"1","300","250","0.06","0.61"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.47","0.47"
"1","300","250","0.04","0.62"
"1","300","250","0.02","0.63"
"1","300","250","0.46","0.23"
"1","300","250","0.30","0.51"
"1","300","250","0.01","0.13"
"1","300","250","0.21","0.32"
"1","300","250","0.20","0.48"
"1","300","251","0.04","0.72"
"1","300","250","0.08","0.07"
"1","300","250","0.02","0.02"
"1","300","250","0.61","0.42"
"1","300","250","0.14","0.46"
"1","300","250","0.03","0.05"
"1","300","250","0.30","0.63"
"1","300","250","0.22","0.71"
"1","300","250","0.03","0.05"
"1","300","250","0.26","0.50"
"1","300","250","0.35","0.49"
"1","300","250","0.07","0.20"
"1","300","250","0.95","0.34"
"1","300","250","0.00","0.51"
"1","300","250","0.10","0.59"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.13","0.71"
"1","300","250","0.35","0.67"
"1","300","250","0.19","0.46"
"1","300","250","0.27","0.77"
"1","300","250","0.03","0.05"
"1","300","250","0.10","0.58"
"1","300","250","0.82","0.24"
"1","300","250","0.18","0.45"
"1","300","250","0.02","0.73"
"1","300","250","0.18","0.78"
"1","300","250","0.21","0.35"
"1","300","250","0.07","0.20"
"1","300","250","0.80","0.51"
"1","300","250","0.22","0.98"
"1","300","250","0.10","0.64"
"1","300","250","0.72","0.02"
"1","300","250","0.02","0.02"
"1","300","250","0.92","0.10"
"1","300","250","0.20","0.16"
"1","300","250","0.03","0.68"
"1","300","250","0.92","0.75"
"1","300","250","0.19","0.26"
"1","300","250","0.28","0.82"
"1","300","250","0.01","0.13"
"1","300","250","0.15","0.71"
"1","301","251","0.03","0.07"
"1","300","250","0.02","0.37"
"1","300","250","0.07","0.20"
"1","300","250","0.30","0.79"
"1","300","250","0.03","0.05"
"1","300","250","0.05","0.05"
"1","300","250","0.77","0.70"
"1","300","250","0.08","0.67"
"1","300","250","0.41","0.73"
"1","300","250","0.35","0.70"
"1","300","250","0.03","0.05"
"1","300","250","0.09","0.73"
"1","300","250","0.71","0.21"
"1","300","250","0.09","0.37"
"1","300","250","0.08","0.05"
"1","300","250","1.00","0.12"
"1","300","250","0.16","0.25"
"1","300","250","0.12","0.27"
"1","300","250","0.05","0.89"
"1","300","250","0.27","0.23"
"1","300","250","0.02","0.05"
"1","300","250","0.05","0.32"
"1","300","250","0.03","0.06"
"1","300","250","0.07","0.20"
"1","300","250","0.15","0.78"
"1","300","250","0.21","0.93"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.15","0.49"
"1","300","250","0.19","0.75"
"1","300","250","0.43","0.68"
"1","300","250","0.05","0.61"
"1","300","250","0.24","0.48"
"1","300","250","0.82","0.69"
"1","300","250","0.01","0.01"
"1","300","250","0.18","0.27"
"1","300","250","0.22","0.42"
"1","300","250","0.11","0.36"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.67"
"1","300","250","0.03","0.96"
"1","300","250","0.14","0.46"
"1","300","250","0.01","0.03"
"1","300","250","0.05","0.34"
"1","300","250","0.21","0.98"
"1","300","250","0.26","0.68"
"1","300","250","0.03","0.28"
"1","300","250","0.23","0.54"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.89","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.17","0.82"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.14","0.91"
"1","300","250","0.92","0.66"
"1","300","250","0.07","0.20"
"1","300","250","0.71","0.72"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.05"
"1","300","250","0.44","0.80"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.02"
"1","300","250","0.02","0.76"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.55","0.21"
"1","300","250","0.02","0.05"
"1","300","250","0.02","0.03"
"1","300","250","0.32","0.40"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","251","0.36","0.98"
"1","300","250","0.07","0.20"
"1","300","250","0.16","0.59"
"1","300","250","0.08","0.51"
"1","300","250","0.12","0.27"
"1","300","250","0.16","0.79"
"1","300","250","0.02","0.03"
"1","300","250","0.07","0.20"
"1","300","250","0.41","0.66"
"1","300","250","0.01","0.13"
"1","300","250","0.25","0.95"
"1","300","250","0.07","0.55"
"1","300","250","0.04","0.57"
"1","300","250","0.19","0.26"
"1","300","250","0.07","0.20"
"1","300","250","0.19","0.27"
"1","300","250","0.36","0.88"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.04"
"1","300","250","0.38","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.22","0.17"
"1","300","250","0.35","0.68"
"1","300","250","0.21","0.02"
"1","300","250","0.47","0.96"
"1","300","250","0.29","0.39"
"1","300","250","0.21","0.91"
"1","300","250","0.05","0.75"
"1","300","250","0.18","0.46"
"1","300","250","0.04","0.65"
"1","300","250","0.07","0.80"
"1","300","250","0.24","0.79"
"1","300","250","0.62","0.87"
"1","300","250","0.19","0.27"
"1","300","250","0.25","0.61"
"1","300","250","0.33","0.99"
"1","300","250","0.04","0.53"
"1","300","250","0.06","0.72"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.47","0.10"
"1","300","250","0.20","0.43"
"1","300","250","0.02","0.03"
"1","300","250","0.11","0.97"
"1","300","250","0.02","0.03"
"1","300","250","0.02","0.03"
"1","300","250","0.96","0.63"
"1","300","250","0.12","0.26"
"1","300","250","0.07","0.20"
"1","300","250","0.63","0.13"
"1","300","250","0.15","0.73"
"1","300","250","0.30","0.84"
"1","300","250","0.40","0.71"
"1","300","250","0.16","0.36"
"1","300","250","0.92","0.46"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.08","0.11"
"1","300","250","0.26","0.68"
"1","300","250","0.31","0.81"
"","","","",""
"1","300","250","0.01","0.13"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.03"
"1","300","250","0.01","0.01"
"1","300","250","0.23","0.99"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.88"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.10","0.38"
"1","300","250","0.12","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.15","0.34"
"1","300","250","0.35","0.60"
"1","300","250","0.14","0.46"
"1","300","250","0.10","0.33"
"1","300","250","0.07","0.20"
"1","300","250","0.13","0.20"
"1","300","250","0.95","0.66"
"1","300","250","0.02","0.03"
"1","300","250","0.58","0.79"
"1","300","250","0.19","0.27"
"1","300","250","0.12","0.65"
"1","300","250","0.47","0.86"
"1","300","250","0.24","0.49"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.18","0.56"
"1","300","250","0.12","0.77"
"1","300","250","0.12","0.27"
"1","300","250","0.74","0.58"
"1","300","250","0.18","0.77"
"1","300","250","0.19","0.27"
"1","300","250","0.08","0.65"
"1","300","250","0.08","0.35"
"1","300","250","0.01","0.01"
"1","300","250","0.09","0.65"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.13"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.25"
"1","300","250","0.70","0.36"
"1","300","250","0.13","0.20"
"1","300","250","0.12","0.89"
"1","300","250","0.06","0.42"
"1","300","250","0.05","0.49"
"1","300","250","0.41","0.93"
"1","300","250","0.06","0.76"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.06","0.56"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.05","0.41"
"1","300","250","0.54","0.36"
"1","300","250","0.19","0.26"
"1","300","250","0.21","0.26"
"1","300","250","0.17","0.15"
"1","300","250","0.83","0.74"
"1","300","250","0.03","0.05"
"1","300","250","0.25","0.31"
"1","300","250","0.64","0.35"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.67","0.65"
"1","300","250","0.19","0.26"
"1","300","250","0.15","0.54"
"1","300","250","0.25","0.51"
"1","300","250","0.09","0.76"
"1","300","250","0.05","0.25"
"1","300","250","0.52","0.25"
"1","300","251","0.04","0.07"
"1","300","250","0.30","0.46"
"1","300","250","0.19","0.79"
