"touchX","touchY","deviceWidth","deviceHeight"
"0.0775","0.3661","300","250"
"0.1833","0.3600","300","250"
"0.0250","0.0500","300","250"
"0.1700","0.5040","300","250"
"0.7281","0.5617","300","250"
"0.1485","0.4752","300","250"
"0.1092","0.1110","300","250"
"0.2745","0.7244","300","250"
"0.3544","0.1649","300","250"
"0.0066","0.6910","300","250"
"0.0267","0.7200","300","250"
"0.1264","0.7903","300","250"
"0.0548","0.7224","300","250"
"0.0250","0.0500","300","250"
"0.0333","0.0640","300","250"
"0.3351","0.5361","300","250"
"0.1014","0.4866","300","250"
"0.2712","0.7104","300","250"
"0.0833","0.5840","300","250"
"0.0196","0.0391","300","251"
"0.0167","0.0320","300","250"
"0.4933","0.9400","300","250"
"0.0667","0.2000","300","250"
"0.0200","0.9600","300","250"
"0.1746","0.2948","300","250"
"0.3878","0.2973","300","250"
"0.1485","0.2863","300","250"
"0.0250","0.0500","300","250"
"0.8724","0.4791","300","250"
"0.1546","0.1129","300","250"
"0.7571","0.3946","300","250"
"0.4167","0.2160","300","250"
"0.8033","0.9120","300","250"
"0.1654","0.9611","300","250"
"0.0250","0.0500","300","250"
"0.4168","0.8139","300","250"
"0.1833","0.5040","300","250"
"0.0964","0.5466","300","250"
"0.1746","0.3767","300","250"
"0.0250","0.0500","300","250"
"0.0833","0.7120","300","250"
"0.0967","0.5760","300","250"
"0.2367","0.6240","300","250"
"0.2162","0.7045","300","250"
"0.0250","0.0500","300","250"
"0.0667","0.2000","300","250"
"0.0867","0.3760","300","250"
"0.0250","0.0500","300","250"
"0.5299","0.4300","300","250"
"0.0333","0.0640","300","250"
"0.0000","0.5040","300","250"
"0.0933","0.5800","300","250"
"0.0650","0.5660","300","250"
"0.1929","0.3867","300","250"
"0.3600","0.5480","300","250"
"0.8227","0.0652","300","250"
"0.0098","0.2328","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.1787","0.2843","300","250"
"0.1950","0.5820","300","250"
"0.1200","0.7000","300","250"
"0.1000","0.0400","300","250"
"0.1164","0.4506","300","250"
"0.2400","0.9280","300","250"
"0.1833","0.7720","300","250"
"0.1200","0.2640","300","250"
"0.2433","0.2320","300","250"
"0.0648","0.9083","300","250"
"0.0967","0.5040","300","250"
"0.0250","0.0500","300","250"
"0.0199","0.1103","300","250"
"0.2527","0.6192","300","250"
"0.2217","0.1820","300","250"
"0.1067","0.8960","300","250"
"0.0444","0.2267","300","250"
"","","",""
"0.1480","0.4746","300","250"
"0.0032","0.8223","300","250"
"0.2267","0.0480","300","250"
"0.3178","0.2373","300","250"
"0.2212","0.0230","300","250"
"0.0783","0.9620","300","250"
"0.0167","0.0320","300","250"
"0.6733","0.9960","300","250"
"0.2153","0.2312","300","250"
"0.3100","0.9440","300","250"
"0.0155","0.7311","300","250"
"0.4756","0.1667","300","250"
"0.2222","0.1573","300","250"
"0.3067","0.7400","300","250"
"0.0548","0.8004","300","250"
"0.2129","0.8523","300","250"
"0.0964","0.4906","300","250"
"0.2949","0.5728","300","250"
"0.2412","0.9642","300","250"
"0.0311","0.9733","300","250"
"0.0250","0.0500","300","250"
"0.2489","0.2827","300","250"
"0.4656","0.6884","300","250"
"0.8473","0.7176","300","250"
"0.1996","0.7784","300","250"
"0.3877","0.8543","300","250"
"0.6504","0.2711","300","250"
"0.7933","0.4640","300","250"
"0.2400","0.9240","300","250"
"0.0250","0.0500","300","250"
"0.0315","0.7304","300","250"
"0.7421","0.9420","300","250"
"0.1167","0.2400","300","250"
"0.0250","0.0500","300","250"
"0.0167","0.0320","300","250"
"0.5313","0.9742","320","427"
"0.0250","0.5540","300","250"
"0.4211","0.0467","300","250"
"0.8467","0.9920","300","250"
"0.8167","0.0094","360","640"
"0.0221","0.4277","300","250"
"0.9080","0.8540","300","250"
"0.3294","0.8706","300","250"
"0.0033","0.2400","300","250"
"0.4867","0.4280","300","250"
"0.1667","0.1760","300","250"
"0.2750","0.4780","300","250"
"0.0710","0.9108","300","250"
"0.2479","0.9803","300","250"
"0.1376","0.7702","300","250"
"0.0733","0.3040","300","250"
"0.0102","0.9680","300","250"
"0.1133","0.5960","300","250"
"0.2146","0.7504","300","250"
"0.7533","0.3200","300","250"
"0.3800","0.5760","300","250"
"0.5131","0.8762","300","250"
"0.0180","0.4755","300","250"
"0.1111","0.2107","300","250"
"0.0631","0.1649","300","250"
"0.1100","0.2720","300","250"
"0.2800","0.1320","300","250"
"0.0049","0.0490","300","250"
"0.0914","0.2428","300","250"
"","","",""
"","","",""
"0.2489","0.5613","300","250"
"0.2222","0.4893","300","250"
"0.0800","0.1920","300","250"
"0.0947","0.8003","300","250"
"0.2395","0.3427","300","250"
"0.3517","0.5100","300","250"
"0.0900","0.3800","300","250"
"0.4859","0.6445","300","250"
"0.3304","0.4113","300","250"
"0.1700","0.6160","300","250"
"0.5374","0.7763","300","250"
"0.1114","0.7645","300","250"
"0.3747","0.5607","300","250"
"0.1433","0.4480","300","250"
"0.0267","0.2640","300","250"
"0.0333","0.0640","300","250"
"0.2467","0.4520","300","250"
"0.1300","0.1600","300","250"
"0.2645","0.8727","300","250"
"0.1896","0.6445","300","250"
"0.1744","0.2493","300","250"
"0.2433","0.9960","300","250"
"0.1667","0.8200","300","250"
"0.1933","0.4840","300","250"
"0.2875","0.5256","320","508"
"0.0250","0.0500","300","250"
"0.3900","0.1080","300","250"
"0.0333","0.0640","300","250"
"","","",""
"0.3991","0.2303","300","250"
"0.4521","0.3886","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.4675","0.4566","300","250"
"0.1267","0.6720","300","250"
"0.0250","0.0500","300","250"
"0.4368","0.6430","300","250"
"0.1200","0.6194","300","250"
"0.2978","0.6805","300","250"
"","","",""
"0.2420","0.8682","640","360"
"0.8678","0.3027","300","250"
"0.2362","0.3427","300","250"
"0.9667","0.3640","300","250"
"","","",""
"0.0333","0.0640","300","250"
"0.2528","0.7847","300","250"
"0.5056","0.3627","300","250"
"0.0349","0.0509","592","360"
"0.9158","0.7760","300","250"
"0.1333","0.9760","300","250"
"0.1047","0.2988","300","250"
"0.2379","0.3287","300","250"
"0.3067","0.7360","300","250"
"0.4600","0.7360","300","250"
"0.0333","0.0640","300","250"
"0.8967","0.4760","300","250"
"0.0000","0.3560","300","250"
"0.0567","0.4920","300","250"
"0.0182","0.6145","300","250"
"0.1767","0.2960","300","250"
"0.9039","0.0212","451","801"
"0.1818","0.6590","300","250"
"0.2700","0.7200","300","250"
"0.0250","0.0500","300","250"
"0.0233","0.4560","300","250"
"0.0398","0.6047","300","250"
"0.0814","0.7924","300","250"
"0.3733","0.5400","300","250"
"0.3261","0.6605","300","250"
"0.1000","0.2320","300","250"
"0.1167","0.6400","300","250"
"0.3703","0.1477","300","250"
"0.3326","0.4753","300","250"
"0.0167","0.0320","300","250"
"0.0510","0.8692","300","250"
"0.0533","0.0960","300","250"
"0.1353","0.7496","300","250"
"0.0243","0.8032","300","250"
"0.1000","0.7880","300","250"
"0.1450","0.9100","300","250"
"0.3178","0.6853","300","250"
"0.0400","0.6160","300","250"
"0.2017","0.5820","300","250"
"0.0250","0.0500","300","250"
"0.9942","0.4390","300","250"
"0.0767","0.4080","300","250"
"0.4271","0.9316","300","251"
"0.1267","0.2000","300","250"
"0.9500","0.1992","300","251"
"0.0333","0.3360","300","250"
"0.0764","0.6185","300","250"
"0.2233","0.8160","300","250"
"0.0789","0.7493","300","250"
"0.4692","0.0989","300","250"
"0.4467","0.6080","300","250"
"0.1650","0.9620","300","250"
"0.3033","0.6520","300","250"
"","","",""
"0.5042","0.6345","300","250"
"0.0333","0.0640","300","250"
"0.0647","0.5768","300","250"
"0.0398","0.1424","300","250"
"0.9706","0.2612","300","250"
"0.9536","0.0353","560","595"
"0.4576","0.0869","300","250"
"0.0000","0.6440","300","250"
"0.0568","0.0513","598","360"
"0.2700","0.9320","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.1667","0.2000","300","250"
"0.0667","0.9149","300","250"
"0.1197","0.7903","300","250"
"0.0250","0.0500","300","250"
"0.0667","0.2000","300","250"
"0.3800","0.2920","300","250"
"0.1067","0.7200","300","250"
"0.0300","0.7960","300","250"
"0.9535","0.7814","300","250"
"0.0250","0.0500","300","250"
"0.1233","0.5200","300","250"
"0.5000","0.6400","300","250"
"0.1560","0.6697","300","250"
"0.2062","0.5180","300","250"
"0.0196","0.0391","300","251"
"0.0667","0.2000","300","250"
"0.1263","0.2916","300","250"
"0.0467","0.9360","300","250"
"0.0250","0.0500","300","250"
"0.0622","0.3933","300","250"
"0.0376","0.0748","300","251"
"0.8736","0.0809","300","250"
"0.2463","0.9535","300","250"
"0.0167","0.0320","300","250"
"0.2179","0.5925","300","250"
"0.9791","0.2778","239","360"
"","","",""
"0.2667","0.9920","300","250"
"0.3848","0.7759","300","251"
"0.9136","0.3147","300","250"
"0.6267","0.9440","300","250"
"0.8200","0.9440","300","250"
"0.6350","0.9750","400","600"
"0.3400","0.4718","300","250"
"0.2433","0.2800","300","250"
"0.0500","0.6880","300","250"
"0.5491","0.6944","300","250"
"0.4368","0.5607","300","250"
"","","",""
"0.0250","0.0500","300","250"
"0.0500","0.1000","300","250"
"0.7170","0.0113","300","250"
"0.0250","0.0500","300","250"
"0.0167","0.0320","300","250"
"0.1417","0.6500","480","320"
"","","",""
"0.2600","0.5040","300","250"
"0.6225","0.1918","300","250"
"0.3656","0.6627","300","250"
"0.8121","0.7484","300","250"
"0.0265","0.7644","300","250"
"","","",""
"","","",""
"0.0250","0.0500","300","250"
"0.1188","0.7202","534","320"
"0.3433","0.6960","300","250"
"0.3078","0.6565","300","250"
"0.0750","0.4220","300","250"
"","","",""
"0.0719","0.0035","301","251"
"0.1533","0.7160","300","250"
"0.0953","0.2090","300","250"
"0.3562","0.6537","300","250"
"0.1596","0.6378","300","250"
"0.0667","0.2000","300","250"
"0.5733","0.8240","300","250"
"0.3082","0.3023","300","250"
"0.0333","0.0640","300","250"
"0.1900","0.8440","300","250"
"0.0250","0.0500","300","250"
"","","",""
"0.0167","0.2600","300","250"
"0.1100","0.6680","300","250"
"0.1996","0.3687","300","250"
"0.1367","0.5040","300","250"
"0.7574","0.9198","360","615"
"0.5807","0.4766","300","250"
"0.1533","0.8440","300","250"
"0.0250","0.0500","300","250"
"0.2200","0.9600","300","250"
"0.0533","0.0680","300","250"
"0.0250","0.0500","300","250"
"0.1850","0.5420","300","250"
"0.1333","0.7720","300","250"
"0.2062","0.8164","300","250"
"0.3433","0.9840","300","250"
"0.4667","0.7920","300","250"
"0.0233","0.7800","300","250"
"0.3082","0.6778","300","250"
"0.0200","0.4640","300","250"
"","","",""
"0.0250","0.0500","300","250"
"0.1019","0.8750","300","250"
"0.0250","0.0500","300","250"
"0.0683","0.5260","300","250"
"0.1800","0.2640","300","250"
"0.0167","0.0320","300","250"
"0.1267","0.2000","300","250"
"0.1530","0.5365","300","250"
"0.0067","0.3560","300","250"
"0.1719","0.4249","300","250"
"0.1974","0.9093","300","250"
"0.6475","0.6248","300","250"
"0.0614","0.3048","300","250"
"0.1464","0.6783","300","250"
"0.0667","0.2000","300","250"
"0.0687","0.8830","300","250"
"0.0711","0.3013","300","250"
"0.0133","0.9640","300","250"
"0.4250","0.2740","300","250"
"0.0250","0.0500","300","250"
"0.0298","0.8123","300","250"
"","","",""
"0.2329","0.7784","300","250"
"0.9979","0.0317","480","600"
"0.6356","0.7964","300","250"
"0.9033","0.3200","300","250"
"0.0153","0.3743","300","250"
"0.9718","0.9544","300","250"
"0.0648","0.5685","300","250"
"0.5201","0.3500","598","360"
"0.0250","0.0500","300","250"
"0.0398","0.5740","300","250"
"0.0250","0.0500","300","250"
"","","",""
"0.0667","0.2000","300","250"
"0.5993","0.5311","300","250"
"0.0283","0.9020","300","250"
"0.6856","0.9083","300","250"
"0.3610","0.5533","300","250"
"0.0243","0.3768","300","250"
"0.4076","0.9462","300","250"
"0.4825","0.1969","300","250"
"0.5774","0.4086","300","250"
"0.1941","0.3850","300","250"
"0.2685","0.1538","300","250"
"","","",""
"0.2928","0.1848","300","250"
"0.0667","0.2000","300","250"
"0.5095","0.6718","300","250"
"0.0250","0.0500","300","250"
"0.2533","0.3200","300","250"
"0.5894","0.9961","300","250"
"0.0583","0.7260","300","250"
"0.2021","0.7672","300","251"
"0.3015","0.1957","300","250"
"0.1529","0.2223","300","250"
"0.4978","0.4933","300","250"
"0.2167","0.5760","300","250"
"0.1347","0.7584","300","250"
"0.9467","0.9720","300","250"
"0.0567","0.1952","300","251"
"0.1800","0.2640","300","250"
"0.6889","0.6705","300","250"
"0.3518","0.4177","300","250"
"","","",""
"0.4967","0.5720","300","250"
"0.0250","0.0500","300","250"
"0.2046","0.7944","300","250"
"","","",""
"0.2400","0.2920","300","250"
"0.1667","0.2000","300","250"
"0.0914","0.4486","300","250"
"0.0250","0.0500","300","250"
"0.1867","0.2640","300","250"
"0.2545","0.8144","300","250"
"0.1417","0.9500","300","250"
"0.0250","0.0500","300","250"
"0.5055","0.3795","300","250"
"0.1600","0.6680","300","250"
"0.0250","0.0500","300","250"
"0.2317","0.7900","300","250"
"0.2845","0.5126","300","250"
"0.0900","0.4560","300","250"
"0.0167","0.0320","300","250"
"0.1663","0.2548","300","250"
"0.2878","0.5013","300","250"
"","","",""
"0.7672","0.9088","300","250"
"0.6606","0.8463","300","250"
"0.5724","0.7704","300","250"
"0.1644","0.5413","300","250"
"0.1922","0.9547","300","250"
"0.5711","0.7293","300","250"
"0.0969","0.9231","320","533"
"0.6074","0.1209","300","250"
"0.7067","0.2120","300","250"
"","","",""
"0.1533","0.8720","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.1147","0.6445","300","250"
"0.0667","0.2000","300","250"
"0.0931","0.8243","300","250"
"0.1100","0.1360","300","250"
"","","",""
"0.1530","0.7944","300","250"
"0.6912","0.3729","300","250"
"0.1164","0.4606","300","250"
"0.0250","0.0500","300","250"
"0.5358","0.1269","300","250"
"0.2033","0.9600","300","250"
"0.9600","0.3040","300","250"
"0.0975","0.8084","300","250"
"0.4908","0.7244","300","250"
"0.0300","0.0320","300","250"
"0.0250","0.0500","300","250"
"0.0132","0.4287","300","250"
"0.6906","0.5625","320","240"
"0.0333","0.0640","300","250"
"0.0125","0.0250","300","250"
"0.9402","0.4786","300","250"
"0.4526","0.7184","300","250"
"0.1900","0.4178","300","250"
"0.6700","0.9600","300","250"
"","","",""
"0.1567","0.1040","300","250"
"0.0033","0.5080","300","250"
"0.0000","0.4480","300","250"
"0.6356","0.5526","300","250"
"0.4333","0.6200","300","250"
"0.1413","0.9682","300","250"
"0.1500","0.9400","300","250"
"0.0250","0.0500","300","250"
"0.3170","0.4327","300","250"
"0.1233","0.7680","300","250"
"0.3133","0.7680","300","250"
"0.0200","0.7480","300","250"
"0.1222","0.2667","300","250"
"0.4126","0.2188","300","250"
"0.1833","0.7480","300","250"
"0.0265","0.9605","300","250"
"0.3000","0.6640","300","250"
"0.4284","0.2725","300","250"
"0.0250","0.0500","300","250"
"0.0497","0.6125","300","250"
"0.2811","0.4586","300","250"
"0.0200","0.2200","300","250"
"0.0233","0.0480","300","250"
"0.1685","0.7310","300","250"
"0.1131","0.6710","300","250"
"0.1929","0.4327","300","250"
"0.1617","0.1580","300","250"
"0.0333","0.0640","300","250"
"0.0667","0.2000","300","250"
"0.2075","0.2552","300","250"
"0.1742","0.6883","300","250"
"0.2978","0.9962","300","250"
"0.3478","0.6107","300","250"
"0.2612","0.8164","300","250"
"0.0467","0.4080","300","250"
"0.2712","0.7044","300","250"
"0.8833","0.4360","300","250"
"0.0250","0.0500","300","250"
"0.1583","0.5820","300","250"
"0.1167","0.9960","300","250"
"0.2422","0.5947","300","250"
"0.1733","0.4160","300","250"
"0.0232","0.8023","300","250"
"0.0667","0.2000","300","250"
"0.0533","0.1880","300","250"
"0.6606","0.8983","300","250"
"0.7974","0.5245","300","250"
"0.1646","0.9203","300","250"
"0.3311","0.7763","300","250"
"0.0333","0.0640","300","250"
"0.1467","0.3880","300","250"
"0.9700","0.3720","300","250"
"0.1865","0.7174","1024","552"
"0.5633","0.3440","300","250"
"0.7340","0.7604","300","250"
"0.6467","0.4920","300","250"
"0.0633","0.9920","300","250"
"0.1533","0.7840","300","250"
"","","",""
"0.0300","0.8880","300","250"
"0.6706","0.6376","300","250"
"0.0398","0.1556","300","250"
"0.2633","0.9120","300","250"
"0.8519","0.6716","360","540"
"0.0383","0.2380","300","250"
"0.0614","0.2288","300","250"
"0.0250","0.0500","300","250"
"0.0897","0.7204","300","250"
"0.2312","0.3387","300","250"
"0.1700","0.3560","300","250"
"0.6493","0.3977","300","250"
"0.0600","0.7520","300","250"
"","","",""
"0.0125","0.0250","300","250"
"0.2162","0.7604","300","250"
"0.3377","0.7404","300","250"
"0.0333","0.0640","300","250"
"0.1167","0.7480","300","250"
"0.1014","0.4606","300","250"
"0.1224","0.9318","300","250"
"0.1846","0.7783","300","250"
"0.0250","0.0500","300","250"
"0.4200","0.8000","300","250"
"0.3510","0.3967","300","250"
"0.0250","0.0500","300","250"
"0.1333","0.9040","300","250"
"0.5391","0.0609","300","250"
"0.1574","0.5766","300","250"
"0.2733","0.6280","300","250"
"0.3244","0.4347","300","250"
"0.7519","0.8822","300","250"
"0.2033","0.2040","300","250"
"0.2150","0.2020","300","250"
"0.7288","0.5406","300","250"
"0.0844","0.3387","300","250"
"0.1200","0.2640","300","250"
"0.0465","0.6244","300","250"
"0.0167","0.0320","300","250"
"0.0967","0.9080","300","250"
"0.3607","0.1316","300","250"
"","","",""
"0.0017","0.3540","300","250"
"0.0250","0.0500","300","250"
"0.0167","0.0320","300","250"
"0.0700","0.2440","300","250"
"0.5391","0.1369","300","250"
"0.1667","0.9360","300","250"
"0.0348","0.5805","300","250"
"0.6867","0.7960","300","250"
"0.6231","0.1854","300","250"
"0.0711","0.1333","300","250"
"0.1967","0.7200","300","250"
"0.0897","0.0889","300","250"
"0.0532","0.7205","300","250"
"0.0125","0.0250","300","250"
"0.0667","0.2000","300","250"
"0.0167","0.5680","300","250"
"0.1047","0.8463","300","250"
"0.2795","0.7604","300","250"
"","","",""
"0.4343","0.2048","300","250"
"0.0250","0.0500","300","250"
"0.8756","0.3093","300","250"
"0.6455","0.1359","1024","552"
"","","",""
"0.0250","0.0500","300","250"
"0.0467","0.1040","300","250"
"0.1267","0.2000","300","250"
"0.0167","0.0320","300","250"
"0.5000","0.8080","300","250"
"0.0367","0.7080","300","250"
"0.0731","0.2828","300","250"
"0.7483","0.5435","572","460"
"0.4346","0.8056","300","250"
"0.2533","0.7000","300","250"
"0.2735","0.8983","300","250"
"0.2105","0.9924","300","250"
"0.1267","0.2000","300","250"
"0.0733","0.2200","300","250"
"","","",""
"0.0100","0.2960","300","250"
"0.1130","0.7364","300","250"
"0.7533","0.9120","300","250"
"0.4533","0.9124","300","251"
"0.4892","0.5485","300","250"
"0.2433","0.6920","300","250"
"0.0250","0.0500","300","250"
"0.0581","0.5945","300","250"
"0.1600","0.3800","300","250"
"0.0717","0.8780","300","250"
"0.1767","0.7520","300","250"
"0.5288","0.6489","300","250"
"0.2578","0.9163","300","250"
"0.1667","0.2000","300","250"
"0.1463","0.8064","300","250"
"0.2262","0.6285","300","250"
"0.1214","0.2388","300","250"
"0.0233","0.3560","300","250"
"0.2800","0.2760","300","250"
"0.1333","0.8080","300","250"
"0.0714","0.5465","300","250"
"0.0889","0.5867","300","250"
"0.5050","0.9260","300","250"
"0.0448","0.5026","300","250"
"0.8433","0.6240","300","250"
"0.0817","0.9820","300","250"
"0.8635","0.5985","300","250"
"0.0111","0.1333","300","250"
"0.2628","0.2848","300","250"
"0.1200","0.6360","300","250"
"0.0167","0.0320","300","250"
"0.1680","0.7164","300","250"
"0.0022","0.8933","300","250"
"0.1164","0.6804","300","250"
"0.1400","0.0080","300","250"
"0.1333","0.9600","300","250"
"0.2029","0.3427","300","250"
"0.4567","0.8360","300","250"
"0.2794","0.1611","300","250"
"0.0298","0.6085","300","250"
"0.1197","0.5313","300","250"
"0.0100","0.6880","300","250"
"0.3300","0.6920","300","250"
"0.0748","0.2588","300","250"
"0.3333","0.9040","300","250"
"0.0833","0.9240","300","250"
"0.0933","0.8400","300","250"
"0.4467","0.5680","300","250"
"0.0617","0.0500","300","250"
"0.0021","0.3342","300","250"
"0.0288","0.5711","300","250"
"0.0265","0.0630","300","250"
"0.3256","0.0387","300","250"
"0.0333","0.0640","300","250"
"0.4733","0.6680","300","250"
"0.1267","0.2000","300","250"
"0.3367","0.8040","300","250"
"0.1995","0.0597","300","250"
"0.0433","0.0560","300","250"
"0.4160","0.6944","300","250"
"0.1422","0.4773","300","250"
"0.2400","0.3760","300","250"
"0.2800","0.3960","300","250"
"0.3111","0.0609","300","250"
"0.0533","0.3560","300","250"
"0.0964","0.3966","300","250"
"0.0111","0.1333","300","250"
"0.0082","0.3147","300","250"
"0.0376","0.0748","300","251"
"0.0648","0.8543","300","250"
"","","",""
"0.8685","0.5133","300","250"
"0.5624","0.8550","300","250"
"0.1333","0.6160","300","250"
"0.1485","0.0411","300","250"
"0.4177","0.6478","300","250"
"0.9236","0.4190","300","250"
"0.0667","0.2000","300","250"
"0.1596","0.1029","300","250"
"0.1767","0.7160","300","250"
"0.0733","0.0040","300","250"
"0.0250","0.0500","300","250"
"0.4060","0.8564","300","250"
"0.1889","0.2667","300","250"
"0.9367","0.8360","300","250"
"0.2562","0.6365","300","250"
"0.2974","0.2192","300","250"
"0.8556","0.2053","300","250"
"0.5211","0.2063","300","250"
"0.0381","0.1669","300","250"
"0.1742","0.4497","300","250"
"0.4243","0.9902","300","250"
"0.2445","0.5206","300","250"
"0.1833","0.8840","300","250"
"0.0250","0.0500","300","250"
"0.0667","0.2000","300","250"
"0.0667","0.2000","300","250"
"0.0250","0.0500","300","250"
"0.0667","0.2000","300","250"
"0.4656","0.0944","300","250"
"0.1663","0.5605","300","250"
"0.1200","0.2640","300","250"
"0.2150","0.8349","300","250"
"0.1809","0.8309","300","250"
"0.0333","0.0640","300","250"
"0.1175","0.6671","300","250"
"0.2283","0.4514","300","250"
"0.7505","0.6984","300","250"
"0.0667","0.2000","300","250"
"0.0250","0.0500","300","250"
"0.1889","0.2667","300","250"
"0.1829","0.7883","300","250"
"0.7794","0.7398","300","250"
"0.4800","0.0240","300","250"
"0.1939","0.3021","300","250"
"0.0992","0.0810","300","250"
"0.2150","0.8740","300","250"
"0.1054","0.1126","300","250"
"0.0667","0.2000","300","250"
"0.0032","0.5386","300","250"
"0.0167","0.0320","300","250"
"0.2295","0.8384","300","250"
"0.2911","0.7693","300","250"
"0.0500","0.6920","300","250"
"0.0467","0.6000","300","250"
"0.0222","0.0267","300","250"
"0.4977","0.9099","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.2928","0.4446","300","250"
"0.5089","0.5573","300","250"
"0.1889","0.2667","300","250"
"0.1813","0.8243","300","250"
"0.1297","0.5925","300","250"
"0.1667","0.1000","300","250"
"0.1773","0.3261","300","250"
"0.0167","0.2400","300","250"
"0.1047","0.7384","300","250"
"0.3400","0.5560","300","250"
"0.0333","0.0640","300","250"
"0.0033","0.8240","300","250"
"0.2556","0.6453","300","250"
"0.0750","0.6340","300","250"
"0.1751","0.4620","300","250"
"0.9867","0.3560","300","250"
"","","",""
"0.1611","0.8427","300","250"
"0.7333","0.4240","300","250"
"0.0250","0.0500","300","250"
"0.0711","0.1333","300","250"
"0.4433","0.9680","300","250"
"0.1329","0.8805","300","250"
"0.0111","0.1333","300","250"
"0.2500","0.3400","300","250"
"0.0167","0.0320","300","250"
"0.5200","0.3840","300","250"
"0.6067","0.4080","300","250"
"0.3527","0.8444","300","250"
"0.1352","0.2409","300","250"
"0.8129","0.5533","300","250"
"0.0333","0.3720","300","250"
"0.0250","0.0500","300","250"
"0.2167","0.7240","300","250"
"0.0250","0.0500","300","250"
"0.0370","0.8311","300","250"
"0.0250","0.0500","300","250"
"0.0233","0.4000","300","250"
"0.0333","0.0640","300","250"
"0.0550","0.7620","300","250"
"0.0622","0.8333","300","250"
"0.1822","0.2667","300","250"
"0.2656","0.6947","300","250"
"0.1267","0.2000","300","250"
"0.2233","0.3120","300","250"
"0.4033","0.8280","300","250"
"0.3311","0.3787","300","250"
"0.0250","0.0500","300","250"
"0.0111","0.1333","300","250"
"0.5408","0.7424","300","250"
"0.6711","0.8373","300","250"
"0.3608","0.8664","300","250"
"0.5467","0.9880","300","250"
"0.0667","0.2000","300","250"
"0.1578","0.4427","300","250"
"0.0333","0.0640","300","250"
"0.0032","0.6305","300","250"
"0.0233","0.4640","300","250"
"0.6689","0.7384","300","250"
"0.1233","0.7360","300","250"
"0.2928","0.8363","300","250"
"0.6933","0.5240","300","250"
"0.4756","0.4853","300","250"
"0.1567","0.2840","300","250"
"0.0500","0.7920","300","250"
"0.0822","0.6907","300","250"
"0.0642","0.9016","300","250"
"0.2367","0.3680","300","250"
"0.0250","0.0500","300","250"
"0.4011","0.7027","300","250"
"0.4343","0.7784","300","250"
"0.0333","0.0640","300","250"
"0.2167","0.3400","300","250"
"0.4892","0.4247","300","250"
"0.0267","0.8280","300","250"
"0.4167","0.8160","300","250"
"0.6556","0.8987","300","250"
"0.3967","0.4360","300","250"
"0.0250","0.0500","300","250"
"0.2662","0.6564","300","250"
"0.0831","0.6045","300","250"
"0.0250","0.0500","300","250"
"0.5122","0.9253","300","250"
"0.2029","0.5886","300","250"
"0.0250","0.0500","300","250"
"0.1233","0.6000","300","250"
"0.0250","0.0500","300","250"
"0.0167","0.0320","300","250"
"0.2233","0.4760","300","250"
"0.1222","0.2667","300","250"
"0.9567","0.7760","300","250"
"0.9103","0.6565","300","250"
"0.5588","0.5819","300","250"
"0.0265","0.4913","300","250"
"0.1165","0.8935","300","250"
"0.1200","0.6160","300","250"
"0.0667","0.2000","300","250"
"0.0250","0.0500","300","250"
"0.0376","0.0748","300","251"
"0.0250","0.0500","300","250"
"0.3733","0.3200","300","250"
"0.0250","0.0500","300","250"
"0.1517","0.9740","300","250"
"0.0250","0.0500","300","250"
"0.0111","0.0133","300","250"
"0.5000","0.5000","300","250"
"0.2245","0.8304","300","250"
"0.0167","0.0320","300","250"
"0.0317","0.9740","300","250"
"0.1829","0.1409","300","250"
"0.2295","0.6525","300","250"
"0.1546","0.6045","300","250"
"0.0167","0.0320","300","250"
"0.0167","0.0320","300","250"
"0.0250","0.0500","300","250"
"0.1433","0.5360","300","250"
"","","",""
"0.1200","0.2640","300","250"
"0.0111","0.1333","300","250"
"0.5558","0.6045","300","250"
"0.1833","0.8840","300","250"
"0.3518","0.7762","300","250"
"0.1779","0.7005","300","250"
"0.6406","0.8323","300","250"
"0.0111","0.1333","300","250"
"0.1567","0.0400","300","250"
"0.0333","0.0640","300","250"
"0.1844","0.4667","300","250"
"0.5917","0.0700","300","250"
"0.0667","0.3000","300","250"
"0.0167","0.0320","300","250"
"0.0467","0.3560","300","250"
"0.0333","0.0640","300","250"
"0.1856","0.7493","300","250"
"0.0950","0.8620","300","250"
"0.9700","0.6680","300","250"
"0.3800","0.7440","300","250"
"0.4842","0.8263","300","250"
"0.0021","0.4250","300","250"
"0.0265","0.7584","300","250"
"0.9186","0.3667","300","250"
"0.0733","0.6720","300","250"
"0.0667","0.2000","300","250"
"0.3655","0.8400","300","250"
"0.0044","0.1078","300","250"
"0.0049","0.8323","300","250"
"0.0111","0.1333","300","250"
"0.8817","0.8300","300","250"
"0.5108","0.2488","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
